collectionName,phoneName,millisSinceGpsEpoch,latDeg,lngDeg,heightAboveWgs84EllipsoidM,timeSinceFirstFixSeconds,hDop,vDop,speedMps,courseDegree
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43050769,-122.1034928,33.21,772.44,1.7,0,25.16,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43068176,-122.1036762,33.3,773.44,1.6,0,25.31,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43085718,-122.1038603,33.4,774.44,1.5,0,25.46,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43103332,-122.1040448,33.65,775.44,1.6,0,25.52,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43120877,-122.1042311,33.95,776.44,1.6,0,25.52,324.44
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43138448,-122.1044173,34.27,777.44,1.5,0,25.52,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43156153,-122.1046037,34.6,778.44,1.5,0,25.8,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43174111,-122.1047915,34.84,779.44,1.5,0,26.1,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43192289,-122.1049815,35.03,780.44,1.5,0,26.41,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43210696,-122.1051735,35.11,781.44,1.5,0,26.72,324.96
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43229255,-122.1053689,35.11,782.44,1.6,0,27.01,324.66
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43247887,-122.1055661,35.07,783.44,1.6,0,27.11,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43266612,-122.105763,34.89,784.44,1.6,0,27.11,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43285321,-122.1059606,34.62,785.44,1.6,0,27.16,324.6
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43304065,-122.1061584,34.29,786.44,1.6,0,27.21,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43322875,-122.106356,33.98,787.44,1.5,0,27.27,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43341753,-122.1065535,33.69,788.44,1.4,0,27.32,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43360657,-122.1067519,33.49,789.44,1.4,0,27.42,324.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43379586,-122.1069515,33.42,790.44,1.16,0,27.52,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43398624,-122.1071513,33.42,791.44,1.04,0,27.6,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43417747,-122.107352,33.41,792.44,1.3,0,27.75,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43436982,-122.1075535,33.39,793.44,1.44,0,27.88,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43456313,-122.107756,33.41,794.44,1.6,0,28.01,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43475688,-122.10796,33.39,795.44,1.4,0,28.14,324.84
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43495203,-122.108164,33.39,796.44,1.1,0,28.26,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43514805,-122.1083688,33.42,797.44,1.1,0,28.35,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43534467,-122.1085743,33.41,798.44,2.63,0,28.45,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43554165,-122.108781,33.38,799.44,4.5,0,28.55,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43573928,-122.1089884,33.38,800.44,3.37,0,28.65,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43593783,-122.109196,33.4,801.44,1.9,0,28.73,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43613696,-122.1094045,33.42,802.44,1.4,0,28.86,324.94
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43633727,-122.1096138,33.44,803.44,1,0,29.01,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43653827,-122.1098246,33.46,804.44,1,0,29.17,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43674001,-122.1100368,33.46,805.44,1,0,29.27,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43694238,-122.1102502,33.49,806.44,1.04,0,29.37,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43714564,-122.1104635,33.53,807.44,1.4,0,29.43,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43734899,-122.1106772,33.54,808.44,1.8,0,29.48,324.86
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43755292,-122.110891,33.58,809.44,1.8,0,29.55,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43775741,-122.1111056,33.63,810.44,1.8,0,29.63,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43796273,-122.1113209,33.64,811.44,1.8,0,29.79,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43816897,-122.1115369,33.66,812.44,1.5,0,29.86,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43837561,-122.1117538,33.69,813.44,1.1,0,29.94,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43858246,-122.1119708,33.7,814.44,1.1,0,29.89,325.04
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43878945,-122.1121861,33.7,815.44,1.1,0,29.79,325.16
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43899544,-122.1124006,33.78,816.44,1.2,0,29.68,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43919997,-122.112616,33.98,817.44,1.2,0,29.61,324.6
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43940363,-122.1128311,34.27,818.44,1,0,29.48,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43960688,-122.1130448,34.56,819.44,0.8,0,29.35,324.74
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.43980865,-122.1132574,34.84,820.44,0.8,0,29.1,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44000803,-122.1134675,34.99,821.44,0.8,0,28.71,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44020494,-122.1136741,34.99,822.44,1,0,28.27,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44039881,-122.1138769,35.02,823.44,1,0,27.76,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44058928,-122.114077,34.76,824.44,1,0,27.37,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44077712,-122.114274,34.44,825.44,1.1,0,26.99,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44096209,-122.1144683,34.15,826.44,1.14,0,26.58,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44114431,-122.1146603,33.9,827.44,1.2,0,26.24,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44132405,-122.1148497,33.79,828.44,1.06,0,25.85,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44150141,-122.1150361,33.76,829.44,0.9,0,25.49,324.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44167588,-122.11522,33.78,830.44,0.9,0,25.1,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44184825,-122.1154008,33.8,831.44,0.9,0,24.77,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44201895,-122.1155786,33.79,832.44,0.9,0,24.49,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44218727,-122.1157553,33.79,833.44,0.9,0,24.23,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44235411,-122.1159316,33.79,834.44,0.9,0,24.3,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44252275,-122.1161083,33.79,835.44,0.9,0,24.49,324.86
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4426921,-122.1162869,33.78,836.44,0.9,0,24.64,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44286142,-122.1164657,33.77,837.44,0.9,0,24.49,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44302959,-122.1166424,33.75,838.44,1.34,0,24.21,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44319618,-122.1168159,33.76,839.44,1.9,0,23.87,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44336072,-122.1169874,33.78,840.44,2,0,23.66,324.96
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44352364,-122.1171592,33.77,841.44,2.1,0,23.61,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44368734,-122.1173309,33.77,842.44,1.66,0,23.74,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44385236,-122.1175028,33.79,843.44,1.1,0,23.87,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44401727,-122.1176752,33.74,844.44,0.9,0,23.77,324.86
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44418047,-122.1178467,33.74,845.44,0.7,0,23.49,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44434157,-122.1180161,33.72,846.44,0.7,0,23.18,324.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44450003,-122.1181838,33.69,847.44,0.7,0,22.87,324.6
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44465672,-122.1183489,33.68,848.44,0.74,0,22.61,325.04
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44481338,-122.1185117,33.65,849.44,0.8,0,22.58,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44496958,-122.1186752,33.67,850.44,0.9,0,22.58,324.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44512527,-122.1188396,33.65,851.44,1,0,22.53,324.6
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44527926,-122.1190038,33.63,852.44,1.1,0,22.31,324.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44543183,-122.1191658,33.62,853.44,1.4,0,22.07,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44558382,-122.1193252,33.62,854.44,1.7,0,21.92,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44573487,-122.1194833,33.62,855.44,1.7,0,21.74,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44588462,-122.1196393,33.63,856.44,1.7,0,21.48,324.96
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44603219,-122.1197938,33.63,857.44,1.7,0,21.2,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44617811,-122.119946,33.64,858.44,1.7,0,20.92,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44632222,-122.120096,33.65,859.44,1.7,0,20.63,325.04
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44646429,-122.1202444,33.64,860.44,1.4,0,20.4,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44660429,-122.1203914,33.63,861.44,1,0,20.14,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44674272,-122.1205365,33.62,862.44,0.8,0,19.96,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44688111,-122.1206816,33.61,863.44,0.8,0,20.11,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44702084,-122.120828,33.6,864.44,0.56,0,20.32,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4471622,-122.1209754,33.6,865.44,0,0,20.53,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44730505,-122.1211248,33.6,866.44,0,0,20.75,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44744943,-122.1212768,33.6,867.44,0,0,21.06,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44759577,-122.1214311,33.61,868.44,0,0,21.35,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44774397,-122.121588,33.59,869.44,0,0,21.66,324.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44789421,-122.1217467,33.6,870.44,0,0,21.94,324.94
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44804718,-122.1219061,33.63,871.44,0,0,22.17,325.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44820028,-122.1220659,33.72,872.44,0.74,0,22.02,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44835209,-122.1222246,33.8,873.44,1.6,0,21.86,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44850316,-122.1223819,33.89,874.44,1.5,0,21.76,325.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44865328,-122.1225384,33.92,875.44,1.5,0,21.59,325
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44880156,-122.1226938,34.02,876.44,1.7,0,21.28,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44894758,-122.1228469,34.11,877.44,0.96,0,20.97,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4490916,-122.1229978,34.21,878.44,0,0,20.71,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44923424,-122.1231474,34.3,879.44,0,0,20.58,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44937616,-122.1232963,34.44,880.44,5.06,0,20.53,324.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44951806,-122.1234456,34.54,881.44,11.5,0,20.6,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44966042,-122.1235959,34.64,882.44,7.52,0,20.68,324.74
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44980344,-122.1237468,34.71,883.44,3.28,0,20.78,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.44994707,-122.1238985,34.8,884.44,2.97,0,20.89,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45009127,-122.124051,34.91,885.44,1.84,0,20.94,324.7
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45023503,-122.1242029,35.01,886.44,2.3,0,20.78,324.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45037761,-122.1243532,35.13,887.44,2.3,0,20.56,324.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45051796,-122.1245023,35.27,888.44,2.3,0,20.3,324.36
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45065571,-122.1246521,35.37,889.44,2.4,0,20.22,323.66
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45079187,-122.1248037,35.43,890.44,2.06,0,20.27,323
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45092829,-122.1249578,35.52,891.44,1.6,0,20.5,322.66
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45106507,-122.1251152,35.62,892.44,1.6,0,20.7,322.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45120167,-122.1252764,35.72,893.44,1.64,0,20.94,321.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45133748,-122.1254422,35.81,894.44,1.7,0,21.17,320.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45147346,-122.1256117,35.88,895.44,1.7,0,21.4,319.46
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45160771,-122.1257862,35.97,896.44,1.7,0,21.56,318.46
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45174125,-122.1259644,36.05,897.44,1.7,0,21.73,317.76
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45187363,-122.1261467,36.13,898.44,1.7,0,21.92,316.66
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45200445,-122.1263329,36.24,899.44,1.7,0,22.02,316.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45213481,-122.1265214,36.32,900.44,1.7,0,22.1,315.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45226228,-122.1267126,36.49,901.44,1.7,0,22.02,314.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45238652,-122.1269054,36.71,902.44,1.7,0,21.84,313.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45250773,-122.1270975,36.93,903.44,1.7,0,21.53,312.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45262553,-122.1272887,37.08,904.44,1.5,0,21.22,312.26
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4527396,-122.1274792,37.24,905.44,1.2,0,20.94,311.36
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45285063,-122.1276694,37.33,906.44,1.2,0,20.81,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45296095,-122.1278594,37.4,907.44,1.2,0,20.83,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45307262,-122.12805,37.36,908.44,1.2,0,21.01,311.34
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45318607,-122.1282415,37.21,909.44,1.2,0,21.22,311.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45330104,-122.128435,37.02,910.44,1.3,0,21.45,311.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45341692,-122.1286299,36.83,911.44,1.3,0,21.5,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45353136,-122.1288245,36.78,912.44,1.2,0,21.3,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45364448,-122.129017,36.77,913.44,1.1,0,21.02,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45375617,-122.129207,36.77,914.44,1.2,0,20.78,311.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45386676,-122.1293961,36.77,915.44,1.2,0,20.73,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45397756,-122.1295844,36.75,916.44,1.88,0,20.73,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45408816,-122.1297735,36.73,917.44,2.8,0,20.81,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45419919,-122.1299639,36.72,918.44,4.81,0,20.94,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4543109,-122.1301558,36.71,919.44,7.4,0,21.09,310.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45442329,-122.1303492,36.69,920.44,5.33,0,21.25,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45453638,-122.1305443,36.69,921.44,2.7,0,21.4,310.84
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45465055,-122.1307402,36.69,922.44,2.5,0,21.56,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45476546,-122.1309373,36.68,923.44,2.4,0,21.68,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45488085,-122.1311358,36.68,924.44,2.1,0,21.76,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45499679,-122.1313349,36.67,925.44,1.7,0,21.86,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45511304,-122.1315347,36.63,926.44,1.6,0,21.92,310.9
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45522948,-122.1317357,36.64,927.44,1.6,0,22.02,310.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45534735,-122.1319371,36.65,928.44,1.6,0,22.17,311.34
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45546712,-122.1321387,36.63,929.44,1.6,0,22.33,311.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4555879,-122.1323417,36.6,930.44,1.6,0,22.48,311.46
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4557087,-122.1325466,36.57,931.44,1.6,0,22.64,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45582997,-122.132753,36.56,932.44,1.46,0,22.74,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45595182,-122.1329594,36.55,933.44,1.3,0,22.67,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45607292,-122.1331643,36.55,934.44,1.3,0,22.46,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4561932,-122.1333664,36.59,935.44,1.3,0,22.17,311.6
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45631187,-122.1335659,36.67,936.44,1.34,0,21.89,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45642839,-122.1337642,36.73,937.44,1.4,0,21.74,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45654389,-122.1339617,36.85,938.44,1.3,0,21.66,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45666008,-122.1341581,36.94,939.44,1.3,0,21.64,311.54
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45677677,-122.1343538,37.04,940.44,1.3,0,21.61,311.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.456893,-122.1345499,37.13,941.44,2.28,0,21.66,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45700929,-122.1347468,37.25,942.44,1.93,0,21.71,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45712559,-122.1349451,37.36,943.44,0,0,21.81,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45724199,-122.1351446,37.45,944.44,0,0,21.92,311.14
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45735987,-122.1353441,37.57,945.44,1.18,0,22.02,311.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45747898,-122.1355442,37.68,946.44,2.46,0,22.12,311.5
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.457598,-122.1357454,37.8,947.44,2.2,0,22.22,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45771731,-122.1359481,37.89,948.44,1.96,0,22.38,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45783703,-122.1361523,37.98,949.44,1.7,0,22.48,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45795729,-122.1363573,38.07,950.44,1.46,0,22.53,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45807743,-122.1365622,38.15,951.44,1.4,0,22.43,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45819731,-122.1367659,38.21,952.44,1.6,0,22.38,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45831682,-122.1369686,38.31,953.44,1.6,0,22.25,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4584362,-122.1371699,38.38,954.44,1.6,0,22.15,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45855448,-122.1373707,38.49,955.44,1.5,0,22.07,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45867205,-122.1375718,38.56,956.44,1.5,0,22.09,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45879017,-122.1377733,38.6,957.44,1.74,0,22.15,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45890912,-122.1379743,38.59,958.44,2.3,0,22.12,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45902772,-122.1381748,38.57,959.44,2.6,0,22.05,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45914603,-122.1383744,38.54,960.44,2.6,0,21.97,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45926409,-122.1385745,38.49,961.44,2.6,0,22.07,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45938233,-122.1387762,38.43,962.44,2.26,0,22.28,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45950185,-122.1389798,38.4,963.44,1.8,0,22.48,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45962214,-122.1391857,38.36,964.44,1.6,0,22.71,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45974412,-122.1393934,38.33,965.44,1.3,0,22.91,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45986726,-122.1396023,38.27,966.44,1.16,0,23.05,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.45999028,-122.1398117,38.24,967.44,1,0,23,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46011259,-122.1400212,38.2,968.44,1.1,0,22.92,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46023437,-122.1402289,38.19,969.44,1.1,0,22.72,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46035483,-122.1404346,38.17,970.44,1.1,0,22.46,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46047318,-122.1406383,38.2,971.44,12.25,0,22.17,310.8
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46059006,-122.1408399,38.24,972.44,14.71,0,21.92,310.94
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46070629,-122.1410385,38.29,973.44,0,0,21.66,311.2
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46082196,-122.1412342,38.33,974.44,0,0,21.43,311.44
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46093627,-122.1414277,38.37,975.44,0,0,21.17,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46104901,-122.1416191,38.41,976.44,50.63,0,20.94,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.4611607,-122.141808,38.46,977.44,114.5,0,20.68,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46127097,-122.1419956,38.51,978.44,67.85,0,20.58,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46138042,-122.1421837,38.56,979.44,9.2,0,20.63,311
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46149072,-122.1423722,38.6,980.44,5.76,0,20.73,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46160169,-122.1425615,38.66,981.44,1.1,0,20.86,311.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46171317,-122.1427523,38.71,982.44,1.06,0,21.01,311.1
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46182601,-122.1429444,38.74,983.44,1,0,21.22,311.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46194069,-122.1431378,38.76,984.44,1.04,0,21.42,311.4
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46205602,-122.1433335,38.75,985.44,1.1,0,21.61,311.06
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46217035,-122.1435315,38.71,986.44,1.1,0,21.61,310.46
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46228338,-122.1437302,38.66,987.44,1.1,0,21.53,310.3
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46239575,-122.1439279,38.59,988.44,1.24,0,21.45,310.26
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46250823,-122.1441248,38.5,989.44,1.4,0,21.45,310.64
2020-05-14-US-MTV-1,Pixel4,1.27353E+12,37.46262214,-122.1443206,38.45,990.44,1.4,0,21.45,311.14
