,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old,ecefX,ecefY,ecefZ,b
5,2020-05-14-US-MTV-1,Pixel4,1273529789442,1,25,GPS_L1,1273529789371795461,-14644976.215,-5272330.193,21313200.973,92.814,-2756.598,-585.325,1223.348,0.0,21176715.117,8.094,0.0,4.624,3.247,21177930.593999997,G25,1273529790442,-2695813.180522361,-4293690.121180464,3857050.9667001828,1117.9522502944283
6,2020-05-14-US-MTV-1,Pixel4,1273529789442,1,29,GPS_L1,1273529789364935168,-23358542.135,1765377.639,12495500.599,1369.132,-823.273,2664.033,-31297.587,-0.003,23233379.218,6.296,0.0,7.339,5.836,23202068.455999997,G29,1273529790442,-2695813.180522361,-4293690.121180464,3857050.9667001828,1117.9522502944283
0,2020-05-14-US-MTV-1,Pixel4,1273529790442,1,5,GPS_L1,1273529790366154021,-2074507.848,-26271980.987,-2410945.964,319.719,-296.344,3149.581,-3793.25,-0.001,22867976.281,6.296,0.0,7.207,5.326,22864170.498,G5,1273529791442,-2695819.3621770437,-4293674.85718724,3857063.7176847085,1126.9077518297045
1,2020-05-14-US-MTV-1,Pixel4,1273529790442,1,2,GPS_L1,1273529790372002394,-4811270.285,-17934010.439,19652485.534,2151.968,972.23,1456.699,-136679.938,-0.0,21114678.164,1.499,0.0,3.896,2.67,20977991.659999996,G2,1273529791442,-2695819.3621770437,-4293674.85718724,3857063.7176847085,1126.9077518297045
2,2020-05-14-US-MTV-1,Pixel4,1273529790442,1,6,GPS_L1,1273529790367364027,6941627.253,-13111657.69,22081773.45,2393.062,1425.388,98.712,-81412.022,-0.002,22505225.608,2.998,0.0,5.699,4.328,22423803.558999997,G6,1273529791442,-2695819.3621770437,-4293674.85718724,3857063.7176847085,1126.9077518297045
3,2020-05-14-US-MTV-1,Pixel4,1273529790442,1,12,GPS_L1,1273529790375426936,-10781566.107,-16053749.455,18042474.768,329.677,-2308.787,-1817.861,35344.46,-0.002,20088026.301,1.799,0.0,3.769,2.526,20123364.466,G12,1273529791442,-2695819.3621770437,-4293674.85718724,3857063.7176847085,1126.9077518297045
4,2020-05-14-US-MTV-1,Pixel4,1273529790442,1,19,GPS_L1,1273529790361355180,16438245.983,-16259461.042,12753930.543,1604.446,-483.429,-2624.406,-47595.887,0.001,24306632.62,2.998,0.0,8.788,11.048,24259016.897000004,G19,1273529791442,-2695819.3621770437,-4293674.85718724,3857063.7176847085,1126.9077518297045
5,2020-05-14-US-MTV-1,Pixel4,1273529790442,1,25,GPS_L1,1273529790371796799,-14644883.483,-5275086.759,21312615.415,92.652,-2756.526,-585.787,1223.349,0.0,21176313.995,2.099,0.0,4.624,3.247,21177529.472999997,G25,1273529791442,-2695819.3621770437,-4293674.85718724,3857063.7176847085,1126.9077518297045
6,2020-05-14-US-MTV-1,Pixel4,1273529790442,1,29,GPS_L1,1273529790364936656,-23357172.873,1764554.25,12498164.502,1369.386,-823.501,2663.767,-31297.589,-0.003,23232933.127,2.998,0.0,7.338,5.835,23201622.365,G29,1273529791442,-2695819.3621770437,-4293674.85718724,3857063.7176847085,1126.9077518297045
0,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,5,GPS_L1,1273529791366155818,-2074188.133,-26272277.142,-2407796.351,319.71,-295.966,3149.633,-3793.251,-0.001,22867437.554,3.298,0.0,7.206,5.325,22863631.772000004,G5,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
1,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,19,GPS_L1,1273529791361353325,16439850.257,-16259944.455,12751306.004,1604.107,-483.398,-2624.682,-47595.886,0.001,24307188.735,2.099,0.0,8.789,11.052,24259573.007999998,G19,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
2,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,25,GPS_L1,1273529791371798154,-14644790.913,-5277843.251,21312029.396,92.489,-2756.453,-586.249,1223.349,0.0,21175907.776,2.099,0.0,4.623,3.247,21177123.255,G25,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
3,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,29,GPS_L1,1273529791364938108,-23355803.359,1763730.634,12500828.14,1369.639,-823.729,2663.501,-31297.592,-0.003,23232497.828,2.998,0.0,7.338,5.834,23201187.064000003,G29,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
4,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,2,GPS_L1,1273529791372001531,-4809118.212,-17933038.233,19653942.033,2152.181,972.183,1456.303,-136679.938,-0.0,21114936.885,1.499,0.0,3.896,2.67,20978250.380999997,G2,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
5,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,6,GPS_L1,1273529791367362182,6944020.36,-13110232.376,22081871.928,2393.16,1425.247,98.244,-81412.024,-0.002,22505778.725,2.099,0.0,5.7,4.329,22424356.672000002,G6,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
6,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,12,GPS_L1,1273529791375427114,-10781236.512,-16056058.135,18040656.712,329.515,-2308.574,-1818.249,35344.458,-0.002,20087972.938,1.799,0.0,3.768,2.526,20123311.102,G12,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
7,2020-05-14-US-MTV-1,Pixel4,1273529791442,1,24,GPS_L1,1273529791364448614,-21739890.887,-15012017.633,-4437087.062,621.024,-33.027,-3031.302,-3909.026,0.001,23379244.438,10.493,0.0,7.665,5.708,23375322.039,G24,1273529792442,-2695825.492485057,-4293659.726406139,3857076.3404612094,1138.0532207860576
0,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,5,GPS_L1,1273529792366157582,-2073868.428,-26272572.918,-2404646.686,319.7,-295.587,3149.685,-3793.251,-0.001,22866908.72,2.998,0.0,7.204,5.324,22863102.941,G5,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
1,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,19,GPS_L1,1273529792361351444,16441454.192,-16260427.836,12748681.188,1603.768,-483.366,-2624.958,-47595.885,0.001,24307752.645,1.799,0.0,8.789,11.056,24260136.914999995,G19,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
2,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,25,GPS_L1,1273529792371799523,-14644698.505,-5280599.671,21311442.914,92.327,-2756.38,-586.711,1223.349,0.0,21175497.36,2.398,0.0,4.623,3.246,21176712.84,G25,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
3,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,29,GPS_L1,1273529792364939596,-23354433.592,1762906.79,12503491.511,1369.892,-823.957,2663.234,-31297.595,-0.003,23232051.737,2.698,0.0,7.337,5.833,23200740.972,G29,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
4,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,2,GPS_L1,1273529792372000652,-4806965.925,-17932066.076,19655398.136,2152.395,972.135,1455.906,-136679.938,-0.0,21115200.403,1.199,0.0,3.896,2.671,20978513.898,G2,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
5,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,6,GPS_L1,1273529792367360314,6946413.565,-13108807.203,22081969.937,2393.258,1425.105,97.777,-81412.026,-0.002,22506338.738,2.398,0.0,5.701,4.33,22424916.681,G6,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
6,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,12,GPS_L1,1273529792375427304,-10780907.078,-16058366.603,18038838.267,329.353,-2308.362,-1818.638,35344.456,-0.002,20087915.977,1.799,0.0,3.768,2.526,20123254.139000002,G12,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
7,2020-05-14-US-MTV-1,Pixel4,1273529792442,1,24,GPS_L1,1273529792364446475,-21739269.698,-15012050.59,-4440118.312,621.354,-32.886,-3031.21,-3909.025,0.001,23379885.694,9.294,0.0,7.666,5.709,23375963.294,G24,1273529793442,-2695831.6205340233,-4293644.700849981,3857088.9305743724,1154.0158468202362
0,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,5,GPS_L1,1273529793366159383,-2073548.732,-26272868.315,-2401496.969,319.691,-295.208,3149.737,-3793.252,-0.001,22866368.794,2.698,0.0,7.203,5.323,22862563.016,G5,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
1,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,19,GPS_L1,1273529793361349556,16443057.787,-16260911.185,12746056.096,1603.429,-483.334,-2625.234,-47595.884,0.001,24308318.653,2.398,0.0,8.79,11.061,24260702.918,G19,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
2,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,25,GPS_L1,1273529793371800886,-14644606.26,-5283356.018,21310855.97,92.164,-2756.307,-587.174,1223.349,0.0,21175088.743,2.099,0.0,4.622,3.246,21176304.224,G25,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
3,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,29,GPS_L1,1273529793364941065,-23353063.571,1762082.718,12506154.616,1370.145,-824.185,2662.968,-31297.597,-0.003,23231611.342,2.998,0.0,7.336,5.832,23200300.577000003,G29,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
4,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,2,GPS_L1,1273529793371999784,-4804813.425,-17931093.966,19656853.842,2152.608,972.087,1455.51,-136679.938,-0.0,21115460.623,1.199,0.0,3.896,2.671,20978774.117999997,G2,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
5,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,6,GPS_L1,1273529793367358433,6948806.867,-13107382.171,22082067.48,2393.356,1424.964,97.309,-81412.028,-0.002,22506902.647,2.099,0.0,5.701,4.33,22425480.588,G6,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
6,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,12,GPS_L1,1273529793375427480,-10780577.806,-16060674.859,18037019.434,329.191,-2308.149,-1819.027,35344.454,-0.002,20087863.214,1.799,0.0,3.768,2.526,20123201.374,G12,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
7,2020-05-14-US-MTV-1,Pixel4,1273529793442,1,24,GPS_L1,1273529793364444556,-21738648.179,-15012083.405,-4443149.47,621.685,-32.746,-3031.118,-3909.025,0.001,23380460.996,9.294,0.0,7.667,5.711,23376538.593000002,G24,1273529794442,-2695837.761103833,-4293629.6319781495,3857101.4939984404,1166.817974063581
0,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,5,GPS_L1,1273529794366161194,-2073229.046,-26273163.334,-2398347.201,319.681,-294.829,3149.788,-3793.252,-0.001,22865825.87,2.998,0.0,7.202,5.322,22862020.094,G5,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
1,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,19,GPS_L1,1273529794361347688,16444661.043,-16261394.503,12743430.73,1603.09,-483.303,-2625.51,-47595.883,0.001,24308878.665,3.897,0.0,8.791,11.065,24261262.925999995,G19,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
2,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,25,GPS_L1,1273529794371802231,-14644514.178,-5286112.292,21310268.564,92.002,-2756.234,-587.636,1223.35,0.0,21174685.522,2.099,0.0,4.622,3.246,21175901.004,G25,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
3,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,29,GPS_L1,1273529794364942540,-23351693.298,1761258.417,12508817.456,1370.398,-824.413,2662.701,-31297.6,-0.003,23231169.148,2.998,0.0,7.335,5.831,23199858.381999996,G29,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
4,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,2,GPS_L1,1273529794371998911,-4802660.713,-17930121.903,19658309.152,2152.821,972.04,1455.113,-136679.939,-0.0,21115722.342,1.199,0.0,3.896,2.671,20979035.836,G2,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
5,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,6,GPS_L1,1273529794367356559,6951200.267,-13105957.281,22082164.555,2393.453,1424.823,96.842,-81412.03,-0.002,22507464.458,2.099,0.0,5.702,4.331,22426042.395,G6,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
6,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,12,GPS_L1,1273529794375427653,-10780248.696,-16062982.901,18035200.212,329.03,-2307.937,-1819.415,35344.453,-0.002,20087811.349,1.799,0.0,3.768,2.526,20123149.508,G12,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
7,2020-05-14-US-MTV-1,Pixel4,1273529794442,1,24,GPS_L1,1273529794364442462,-21738026.33,-15012116.08,-4446180.536,622.015,-32.605,-3031.026,-3909.024,0.001,23381088.761,8.094,0.0,7.668,5.712,23377166.356999997,G24,1273529795442,-2695843.9526110687,-4293614.494430486,3857114.097886099,1183.2012630112822
0,2020-05-14-US-MTV-1,Pixel4,1273529795442,1,5,GPS_L1,1273529795366162970,-2072909.369,-26273457.974,-2395197.381,319.672,-294.451,3149.84,-3793.253,-0.001,22865293.439,2.998,0.0,7.201,5.321,22861487.664,G5,1273529796442,-2695850.1598174544,-4293599.266064668,3857126.7418462206,1196.660713440335
1,2020-05-14-US-MTV-1,Pixel4,1273529795442,1,19,GPS_L1,1273529795361345814,16446263.961,-16261877.789,12740805.086,1602.751,-483.271,-2625.786,-47595.882,0.001,24309440.476,4.197,0.0,8.792,11.069,24261824.733000003,G19,1273529796442,-2695850.1598174544,-4293599.266064668,3857126.7418462206,1196.660713440335
2,2020-05-14-US-MTV-1,Pixel4,1273529795442,1,25,GPS_L1,1273529795371803578,-14644422.258,-5288868.493,21309680.696,91.84,-2756.161,-588.098,1223.35,0.0,21174281.702,2.398,0.0,4.622,3.245,21175497.185,G25,1273529796442,-2695850.1598174544,-4293599.266064668,3857126.7418462206,1196.660713440335
3,2020-05-14-US-MTV-1,Pixel4,1273529795442,1,29,GPS_L1,1273529795364944017,-23350322.771,1760433.889,12511480.028,1370.651,-824.641,2662.435,-31297.603,-0.003,23230726.355,2.998,0.0,7.334,5.83,23199415.588000003,G29,1273529796442,-2695850.1598174544,-4293599.266064668,3857126.7418462206,1196.660713440335
4,2020-05-14-US-MTV-1,Pixel4,1273529795442,1,2,GPS_L1,1273529795371998035,-4800507.787,-17929149.889,19659764.065,2153.034,971.992,1454.717,-136679.939,-0.0,21115984.96,1.199,0.0,3.896,2.671,20979298.454,G2,1273529796442,-2695850.1598174544,-4293599.266064668,3857126.7418462206,1196.660713440335
5,2020-05-14-US-MTV-1,Pixel4,1273529795442,1,6,GPS_L1,1273529795367354691,6953593.765,-13104532.532,22082261.162,2393.551,1424.681,96.374,-81412.032,-0.002,22508024.471,2.398,0.0,5.702,4.332,22426602.405,G6,1273529796442,-2695850.1598174544,-4293599.266064668,3857126.7418462206,1196.660713440335
6,2020-05-14-US-MTV-1,Pixel4,1273529795442,1,12,GPS_L1,1273529795375427818,-10779919.748,-16065290.732,18033380.602,328.868,-2307.724,-1819.804,35344.451,-0.002,20087761.884,1.799,0.0,3.768,2.526,20123100.041,G12,1273529796442,-2695850.1598174544,-4293599.266064668,3857126.7418462206,1196.660713440335
0,2020-05-14-US-MTV-1,Pixel4,1273529796442,1,5,GPS_L1,1273529796366164764,-2072589.701,-26273752.235,-2392047.51,319.662,-294.072,3149.891,-3793.253,-0.001,22864755.611,3.298,0.0,7.2,5.32,22860949.838000003,G5,1273529797442,-2695856.4151378917,-4293583.977142403,3857139.4521405413,1210.212505661296
1,2020-05-14-US-MTV-1,Pixel4,1273529796442,1,19,GPS_L1,1273529796361343899,16447866.539,-16262361.043,12738179.166,1602.412,-483.239,-2626.062,-47595.881,0.001,24310014.579,5.096,0.0,8.793,11.073,24262398.832,G19,1273529797442,-2695856.4151378917,-4293583.977142403,3857139.4521405413,1210.212505661296
2,2020-05-14-US-MTV-1,Pixel4,1273529796442,1,25,GPS_L1,1273529796371804929,-14644330.5,-5291624.62,21309092.366,91.677,-2756.088,-588.56,1223.35,0.0,21173876.682,2.398,0.0,4.621,3.245,21175092.166,G25,1273529797442,-2695856.4151378917,-4293583.977142403,3857139.4521405413,1210.212505661296
3,2020-05-14-US-MTV-1,Pixel4,1273529796442,1,29,GPS_L1,1273529796364945483,-23348951.992,1759609.133,12514142.332,1370.904,-824.869,2662.168,-31297.605,-0.003,23230286.859,3.298,0.0,7.334,5.829,23198976.091000002,G29,1273529797442,-2695856.4151378917,-4293583.977142403,3857139.4521405413,1210.212505661296
4,2020-05-14-US-MTV-1,Pixel4,1273529796442,1,2,GPS_L1,1273529796371997161,-4798354.648,-17928177.922,19661218.582,2153.247,971.944,1454.32,-136679.939,-0.0,21116246.978,1.199,0.0,3.896,2.671,20979560.472,G2,1273529797442,-2695856.4151378917,-4293583.977142403,3857139.4521405413,1210.212505661296
5,2020-05-14-US-MTV-1,Pixel4,1273529796442,1,6,GPS_L1,1273529796367352822,6955987.361,-13103107.925,22082357.302,2393.648,1424.54,95.907,-81412.034,-0.002,22508584.783,2.698,0.0,5.703,4.333,22427162.712999996,G6,1273529797442,-2695856.4151378917,-4293583.977142403,3857139.4521405413,1210.212505661296
6,2020-05-14-US-MTV-1,Pixel4,1273529796442,1,12,GPS_L1,1273529796375428011,-10779590.961,-16067598.349,18031560.603,328.706,-2307.511,-1820.193,35344.449,-0.002,20087704.024,1.799,0.0,3.768,2.526,20123042.179,G12,1273529797442,-2695856.4151378917,-4293583.977142403,3857139.4521405413,1210.212505661296
0,2020-05-14-US-MTV-1,Pixel4,1273529797442,1,5,GPS_L1,1273529797366166550,-2072270.043,-26274046.117,-2388897.587,319.653,-293.693,3149.943,-3793.254,-0.001,22864220.182,2.998,0.0,7.199,5.319,22860414.41,G5,1273529798442,-2695862.709250455,-4293568.637412205,3857152.224460317,1229.8067341834842
1,2020-05-14-US-MTV-1,Pixel4,1273529797442,1,19,GPS_L1,1273529797361342044,16449468.778,-16262844.265,12735552.972,1602.072,-483.207,-2626.338,-47595.88,0.001,24310570.694,5.096,0.0,8.793,11.077,24262954.944,G19,1273529798442,-2695862.709250455,-4293568.637412205,3857152.224460317,1229.8067341834842
2,2020-05-14-US-MTV-1,Pixel4,1273529797442,1,25,GPS_L1,1273529797371806294,-14644238.904,-5294380.675,21308503.574,91.515,-2756.014,-589.022,1223.351,0.0,21173467.465,2.398,0.0,4.621,3.245,21174682.95,G25,1273529798442,-2695862.709250455,-4293568.637412205,3857152.224460317,1229.8067341834842
3,2020-05-14-US-MTV-1,Pixel4,1273529797442,1,29,GPS_L1,1273529797364946978,-23347580.959,1758784.148,12516804.372,1371.157,-825.097,2661.902,-31297.608,-0.003,23229838.669,3.298,0.0,7.333,5.828,23198527.9,G29,1273529798442,-2695862.709250455,-4293568.637412205,3857152.224460317,1229.8067341834842
4,2020-05-14-US-MTV-1,Pixel4,1273529797442,1,2,GPS_L1,1273529797371996283,-4796201.296,-17927206.003,19662672.702,2153.46,971.896,1453.924,-136679.939,-0.0,21116510.196,1.199,0.0,3.897,2.671,20979823.689,G2,1273529798442,-2695862.709250455,-4293568.637412205,3857152.224460317,1229.8067341834842
5,2020-05-14-US-MTV-1,Pixel4,1273529797442,1,6,GPS_L1,1273529797367350958,6958381.054,-13101683.459,22082452.974,2393.746,1424.399,95.439,-81412.035,-0.002,22509143.596,4.197,0.0,5.704,4.333,22427721.524,G6,1273529798442,-2695862.709250455,-4293568.637412205,3857152.224460317,1229.8067341834842
6,2020-05-14-US-MTV-1,Pixel4,1273529797442,1,12,GPS_L1,1273529797375428168,-10779262.336,-16069905.754,18029740.215,328.545,-2307.298,-1820.581,35344.447,-0.002,20087656.956,1.799,0.0,3.768,2.526,20122995.109,G12,1273529798442,-2695862.709250455,-4293568.637412205,3857152.224460317,1229.8067341834842
0,2020-05-14-US-MTV-1,Pixel4,1273529798442,1,5,GPS_L1,1273529798366168339,-2071950.394,-26274339.62,-2385747.613,319.644,-293.314,3149.994,-3793.255,-0.001,22863683.853,2.998,0.0,7.198,5.318,22859878.082000002,G5,1273529799442,-2695868.977226687,-4293553.340051078,3857164.9515197724,1241.9082269178305
1,2020-05-14-US-MTV-1,Pixel4,1273529798442,1,19,GPS_L1,1273529798361340147,16451070.678,-16263327.456,12732926.5,1601.733,-483.175,-2626.614,-47595.879,0.001,24311139.4,2.698,0.0,8.794,11.081,24263523.645999998,G19,1273529799442,-2695868.977226687,-4293553.340051078,3857164.9515197724,1241.9082269178305
2,2020-05-14-US-MTV-1,Pixel4,1273529798442,1,25,GPS_L1,1273529798371807642,-14644147.471,-5297136.656,21307914.32,91.353,-2755.941,-589.484,1223.351,0.0,21173063.345,2.099,0.0,4.62,3.244,21174278.832,G25,1273529799442,-2695868.977226687,-4293553.340051078,3857164.9515197724,1241.9082269178305
3,2020-05-14-US-MTV-1,Pixel4,1273529798442,1,29,GPS_L1,1273529798364948440,-23346209.674,1757958.936,12519466.144,1371.41,-825.325,2661.635,-31297.611,-0.003,23229400.373,2.998,0.0,7.332,5.827,23198089.603,G29,1273529799442,-2695868.977226687,-4293553.340051078,3857164.9515197724,1241.9082269178305
4,2020-05-14-US-MTV-1,Pixel4,1273529798442,1,2,GPS_L1,1273529798371995402,-4794047.731,-17926234.132,19664126.426,2153.673,971.848,1453.527,-136679.939,-0.0,21116774.313,1.199,0.0,3.897,2.671,20980087.806,G2,1273529799442,-2695868.977226687,-4293553.340051078,3857164.9515197724,1241.9082269178305
5,2020-05-14-US-MTV-1,Pixel4,1273529798442,1,6,GPS_L1,1273529798367349071,6960774.844,-13100259.134,22082548.179,2393.843,1424.257,94.972,-81412.037,-0.002,22509709.304,2.099,0.0,5.704,4.334,22428287.229000002,G6,1273529799442,-2695868.977226687,-4293553.340051078,3857164.9515197724,1241.9082269178305
6,2020-05-14-US-MTV-1,Pixel4,1273529798442,1,12,GPS_L1,1273529798375428341,-10778933.873,-16072212.946,18027919.439,328.383,-2307.086,-1820.97,35344.446,-0.002,20087605.092,1.499,0.0,3.768,2.526,20122943.244,G12,1273529799442,-2695868.977226687,-4293553.340051078,3857164.9515197724,1241.9082269178305
0,2020-05-14-US-MTV-1,Pixel4,1273529799442,1,5,GPS_L1,1273529799366170135,-2071630.755,-26274632.745,-2382597.588,319.635,-292.935,3150.045,-3793.255,-0.001,22863145.426,2.998,0.0,7.197,5.316,22859339.658,G5,1273529800442,-2695875.1738010105,-4293538.199265996,3857177.587805394,1255.506316162819
1,2020-05-14-US-MTV-1,Pixel4,1273529799442,1,19,GPS_L1,1273529799361338276,16452672.239,-16263810.614,12730299.754,1601.394,-483.143,-2626.889,-47595.878,0.001,24311700.312,2.398,0.0,8.795,11.085,24264084.553999998,G19,1273529800442,-2695875.1738010105,-4293538.199265996,3857177.587805394,1255.506316162819
2,2020-05-14-US-MTV-1,Pixel4,1273529799442,1,25,GPS_L1,1273529799371808988,-14644056.2,-5299892.564,21307324.604,91.19,-2755.868,-589.946,1223.351,0.0,21172659.825,2.398,0.0,4.62,3.244,21173875.312,G25,1273529800442,-2695875.1738010105,-4293538.199265996,3857177.587805394,1255.506316162819
3,2020-05-14-US-MTV-1,Pixel4,1273529799442,1,29,GPS_L1,1273529799364949921,-23344838.136,1757133.495,12522127.65,1371.662,-825.553,2661.368,-31297.614,-0.003,23228956.38,3.298,0.0,7.331,5.826,23197645.608999997,G29,1273529800442,-2695875.1738010105,-4293538.199265996,3857177.587805394,1255.506316162819
4,2020-05-14-US-MTV-1,Pixel4,1273529799442,1,2,GPS_L1,1273529799371994526,-4791893.953,-17925262.309,19665579.753,2153.886,971.8,1453.13,-136679.939,-0.0,21117036.931,1.199,0.0,3.897,2.671,20980350.424000002,G2,1273529800442,-2695875.1738010105,-4293538.199265996,3857177.587805394,1255.506316162819
5,2020-05-14-US-MTV-1,Pixel4,1273529799442,1,6,GPS_L1,1273529799367347199,6963168.732,-13098834.951,22082642.916,2393.941,1424.116,94.504,-81412.039,-0.002,22510270.516,2.398,0.0,5.705,4.335,22428848.437,G6,1273529800442,-2695875.1738010105,-4293538.199265996,3857177.587805394,1255.506316162819
6,2020-05-14-US-MTV-1,Pixel4,1273529799442,1,12,GPS_L1,1273529799375428523,-10778605.571,-16074519.925,18026098.275,328.222,-2306.873,-1821.358,35344.444,-0.002,20087550.53,1.799,0.0,3.768,2.526,20122888.68,G12,1273529800442,-2695875.1738010105,-4293538.199265996,3857177.587805394,1255.506316162819
0,2020-05-14-US-MTV-1,Pixel4,1273529800442,1,5,GPS_L1,1273529800366171924,-2071311.124,-26274925.491,-2379447.511,319.625,-292.557,3150.097,-3793.256,-0.001,22862609.097,3.298,0.0,7.196,5.315,22858803.33,G5,1273529801442,-2695881.366499861,-4293523.257886398,3857190.0390851283,1271.0346202250848
1,2020-05-14-US-MTV-1,Pixel4,1273529800442,1,19,GPS_L1,1273529800361336389,16454273.46,-16264293.74,12727672.731,1601.055,-483.111,-2627.165,-47595.877,0.001,24312266.02,2.698,0.0,8.796,11.09,24264650.257,G19,1273529801442,-2695881.366499861,-4293523.257886398,3857190.0390851283,1271.0346202250848
2,2020-05-14-US-MTV-1,Pixel4,1273529800442,1,25,GPS_L1,1273529800371810337,-14643965.092,-5302648.399,21306734.426,91.028,-2755.794,-590.408,1223.351,0.0,21172255.404,2.398,0.0,4.619,3.243,21173470.893,G25,1273529801442,-2695881.366499861,-4293523.257886398,3857190.0390851283,1271.0346202250848
3,2020-05-14-US-MTV-1,Pixel4,1273529800442,1,29,GPS_L1,1273529800364951381,-23343466.346,1756307.827,12524788.888,1371.915,-825.782,2661.101,-31297.616,-0.003,23228518.683,3.598,0.0,7.33,5.825,23197207.912,G29,1273529801442,-2695881.366499861,-4293523.257886398,3857190.0390851283,1271.0346202250848
4,2020-05-14-US-MTV-1,Pixel4,1273529800442,1,2,GPS_L1,1273529800371993650,-4789739.962,-17924290.534,19667032.683,2154.099,971.752,1452.734,-136679.939,-0.0,21117299.55,1.199,0.0,3.897,2.671,20980613.043,G2,1273529801442,-2695881.366499861,-4293523.257886398,3857190.0390851283,1271.0346202250848
5,2020-05-14-US-MTV-1,Pixel4,1273529800442,1,6,GPS_L1,1273529800367345312,6965562.717,-13097410.91,22082737.186,2394.038,1423.974,94.037,-81412.041,-0.002,22510836.224,2.398,0.0,5.705,4.335,22429414.143,G6,1273529801442,-2695881.366499861,-4293523.257886398,3857190.0390851283,1271.0346202250848
