Epoch index,GPS Time[s],ECEF X[m],ECEF Y[m],ECEF Z[m],Lat[deg],Lon[deg],Alt[m],Clock Bias[s],PDOP,HDOP
371,1273529833,-2696180.11639307,-4293017.26705041,3857536.08967607,37.454470530201,-122.130402833547,-29.343759784475,-6.26530882457861e-08,1.80080625420174,1.01002913837692
372,1273529834,-2696193.23409147,-4293000.63308252,3857549.53787045,37.4546056761228,-122.130628372127,-26.8093791762367,-3.24947794276632e-08,1.80073942691509,1.01004084393351
373,1273529835,-2696205.45001079,-4292985.34688192,3857560.79121868,37.4547214968639,-122.130837178737,-25.0843647206202,-3.83533450204537e-08,1.80067312920183,1.01005252324264
374,1273529836,-2696215.05792576,-4292964.30253279,3857568.861411,37.4548488685049,-122.13105563761,-30.2670614570379,-3.46566296393764e-08,1.80060621398012,1.01006411004647
375,1273529837,-2696226.60936036,-4292950.20272,3857580.9949561,37.4549674156246,-122.131250954085,-27.4896132200956,-1.47279628872269e-08,1.80054030599353,1.01007597888121
376,1273529838,-2696239.48517392,-4292930.53931979,3857589.88895615,37.4550847475583,-122.131492390881,-29.863082154654,-9.61579420732812e-08,1.80047368564489,1.01008771611183
377,1273529839,-2696250.77588227,-4292912.94070332,3857595.34999823,37.4551725633375,-122.131706245397,-33.6054019350559,-7.52087911335651e-08,1.80040701062858,1.01009911381557
378,1273529840,-2696258.3660436,-4292901.90366561,3857609.24387974,37.4553010329844,-122.13184523856,-29.3707875302061,-7.60685041277266e-08,1.80034000579561,1.01011058700317
379,1273529841,-2696271.32642835,-4292886.04901378,3857621.87503,37.4554271742103,-122.132064591234,-26.8752104276791,-3.89189027098307e-08,1.80027353498478,1.01012248701808
380,1273529842,-2696281.08791315,-4292865.26952162,3857630.70638881,37.4555583118792,-122.132282932954,-31.3516198517755,-6.55533181036266e-08,1.80020644512838,1.01013419981195
381,1273529843,-2696287.76945525,-4292851.7342247,3857639.48806857,37.4556644560114,-122.132428249134,-32.2888159146532,-3.94453947368913e-08,2.31142034877251,1.15545793924985
382,1273529844,-2696301.88189182,-4292835.19849801,3857651.93783286,37.4557891013979,-122.132662724352,-29.8747191904113,-5.51020558760571e-08,2.31125777722803,1.15540031688325
383,1273529845,-2696315.09356244,-4292817.61001599,3857664.78789634,37.4559241195776,-122.132894907611,-28.3050900399685,-3.2307468911278e-08,1.80000538698498,1.0101692188028
384,1273529846,-2696326.36146432,-4292805.86070617,3857672.69714618,37.4560023686879,-122.133073384948,-26.6356308832765,-4.90103623727938e-08,2.3109327926251,1.15528502391209
385,1273529847,-2696341.12421623,-4292788.92264638,3857685.07932777,37.4561265006947,-122.1333165047,-24.2582430792972,-3.15682652645316e-08,1.79986976524231,1.01019192294325
386,1273529848,-2696345.77819251,-4292769.58443802,3857695.18704054,37.456274963832,-122.13347730282,-29.1455942811444,-6.63529655285281e-08,1.79980514425086,1.01020459222749
387,1273529849,-2696357.40117601,-4292760.47393237,3857703.58905253,37.4563434569997,-122.13364331621,-25.2525170268491,-3.45753805484846e-08,1.79973638937972,1.01021524909062
388,1273529850,-2696368.16735174,-4292743.15424878,3857713.96122265,37.456466630466,-122.13385048075,-26.0412879642099,-6.0673696201222e-08,1.79967022615504,1.01022737789417
389,1273529851,-2696377.97410907,-4292722.39673809,3857723.89512258,37.4566054173927,-122.134069130988,-29.8125419914722,-5.93777072066432e-08,1.79960244983169,1.01023915556605
390,1273529852,-2696390.76551949,-4292703.66145734,3857735.4838375,37.4567379572036,-122.134304191037,-29.957733694464,-7.98246226615863e-08,1.79953484428971,1.01025101291578
391,1273529853,-2696397.6756243,-4292690.36369372,3857742.88464133,37.4568324540465,-122.134450272168,-31.4779483005404,-6.09313566893656e-08,1.79946740708952,1.01026233019351
392,1273529854,-2696412.0974092,-4292683.40620249,3857759.18126156,37.4569392626175,-122.134630130646,-20.1543660350144,-5.20795828697499e-08,1.7993984974309,1.01027345261406
393,1273529855,-2696420.76089474,-4292659.81206477,3857765.09611144,37.4570657973816,-122.134854895472,-28.7590406062081,-6.06030356554787e-08,1.79933115749891,1.01028535865428
394,1273529856,-2696430.8220208,-4292644.84771113,3857778.52523011,37.4572019590627,-122.135041155948,-26.4026530655101,-6.7831265649311e-08,1.79926317730442,1.01029707140635
395,1273529857,-2696444.89751361,-4292625.33904172,3857790.42460626,37.4573365646861,-122.135293159049,-26.3361483085901,-8.37285801133132e-08,1.79919565756803,1.01030915473061
396,1273529858,-2696449.82473035,-4292605.22016899,3857798.21171266,37.4574712543666,-122.135461273854,-33.0434705000371,-2.67747059411957e-08,1.79912804844467,1.0103209109051
397,1273529859,-2696463.93296409,-4292595.15204153,3857807.19309656,37.4575410874005,-122.135656834175,-28.3917889455333,-5.28539738246426e-08,1.79906052168218,1.01033233454259
398,1273529860,-2696478.66896993,-4292571.47469624,3857819.97536393,37.4576994246346,-122.135940224274,-30.3112663598731,-4.71736200445106e-08,1.79899175091963,1.01034436447644
399,1273529861,-2696484.25616235,-4292556.1287918,3857830.28786581,37.4578281048864,-122.136085962135,-31.9955023843795,-7.21235758904972e-08,1.79892399709067,1.01035605007792
400,1273529862,-2696498.33561656,-4292544.92324288,3857842.57974289,37.4579269759084,-122.136288086533,-26.1069543175399,-4.71481456436782e-08,1.79885647968293,1.01036781675499
401,1273529863,-2696508.08703494,-4292534.59632822,3857853.55296768,37.4580249538602,-122.136443505178,-22.2572385286912,-5.77420262435201e-08,2.01726701890298,1.02481004765904
402,1273529864,-2696515.8288165,-4292510.34048042,3857860.07261556,37.4581615695172,-122.136663435708,-31.3272965382785,-9.41155316821379e-08,1.79871957225907,1.0103909298133
403,1273529865,-2696529.39083272,-4292495.04139645,3857873.01927137,37.4582856255368,-122.136885220874,-28.0103613212705,-2.16557859297849e-08,1.79865207291619,1.01040305103104
404,1273529866,-2696542.3023573,-4292482.81243695,3857883.13416572,37.4583770777722,-122.137082321758,-24.6266062175855,-4.91345911574668e-08,1.79858244957608,1.01041409754889
405,1273529867,-2696549.48116611,-4292467.21082897,3857888.60628232,37.4584676841339,-122.137244833691,-28.7541284961626,-7.5597106221759e-08,2.30747773797359,1.15408153731465
406,1273529868,-2696564.75397014,-4292449.71625464,3857904.49110483,37.4586179537487,-122.137496194566,-24.4033340858296,1.97934297631502e-09,1.79844520690971,1.01043744805156
407,1273529869,-2696576.38473843,-4292432.11739377,3857918.21993175,37.4587639032168,-122.137713325642,-22.9716656254604,-3.47867288576491e-08,1.79837729989472,1.01044967809085
408,1273529870,-2696585.10488425,-4292416.97676403,3857925.8657319,37.4588634233395,-122.137887819807,-24.8162775905803,-2.7769752325643e-08,1.79830770314875,1.01046077803794
409,1273529871,-2696598.89727814,-4292398.99634112,3857939.32863747,37.4590029392817,-122.138127935136,-22.8898562537506,-4.25126510084062e-08,1.79823939079914,1.01047293272886
410,1273529872,-2696602.93118144,-4292382.031329,3857946.56390825,37.4591216492487,-122.138268548571,-28.1891239313409,-7.82764290676889e-08,1.79817138801582,1.01048469538052
411,1273529873,-2696614.82848161,-4292368.12903933,3857957.19613452,37.4592275200066,-122.138466006918,-26.0432516178116,-5.48287460993459e-09,1.79810232129271,1.01049618461971
412,1273529874,-2696628.611837,-4292354.36460232,3857964.98703705,37.4593069309906,-122.138680687977,-24.7363149225712,-4.59259379016742e-08,1.79803267049306,1.01050738711734
413,1273529875,-2696640.11766256,-4292337.38747772,3857978.66267094,37.4594499769095,-122.138892888883,-22.9713511401787,-3.09258017493595e-08,2.30613880604561,1.15362437334781
414,1273529876,-2696646.05031022,-4292318.9764977,3857989.15896978,37.4595931839308,-122.139060372043,-26.4571302058175,-5.86220192776925e-08,2.30597131067372,1.15356791135691
415,1273529877,-2696658.66193426,-4292296.79060542,3857998.71697541,37.4597277257078,-122.139314477838,-30.2304141502827,-8.8075963050644e-08,2.30580310708347,1.15351081274951
416,1273529878,-2696673.03227581,-4292281.32364698,3858006.58767564,37.4598138946902,-122.139545016371,-29.7711010407656,-2.00476972955371e-08,1.79775697124769,1.01055484301496
417,1273529879,-2696684.59444819,-4292266.26932863,3858020.07974406,37.4599465395905,-122.139746197684,-26.8012392502278,-4.62183127040059e-08,1.79768631926492,1.01056619459893
418,1273529880,-2696695.68713549,-4292253.005027,3858031.06959602,37.4600543506151,-122.139932122677,-24.3482896024361,-3.34632602728419e-08,1.7976190169563,1.01057846660539
419,1273529881,-2696709.22135027,-4292239.50973225,3858041.90772796,37.4601550301153,-122.140142804436,-21.1117955585942,-5.44599089416925e-08,1.79754921100888,1.01058990137107
420,1273529882,-2696721.53246378,-4292220.35400386,3858056.49358862,37.460312344572,-122.140375817522,-19.9168433193117,-6.91300638143956e-08,1.79747519147214,1.01060049914677
421,1273529883,-2696729.63204632,-4292195.83176163,3858063.89381666,37.4604554470037,-122.140600793738,-28.4776105675846,-3.23829330230074e-08,1.79740899339269,1.01061357650131
422,1273529884,-2696738.2774214,-4292184.60535718,3858073.7412072,37.460552764212,-122.140751043831,-26.3829777026549,-6.55907035128837e-08,1.79733977558723,1.01062508126144
423,1273529885,-2696741.2550166,-4292172.10466859,3858079.20186347,37.4606411443065,-122.140854711644,-30.2062928164378,-8.42757894528231e-08,1.79727166849502,1.01063676962819
424,1273529886,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
425,1273529887,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
426,1273529888,-2696786.86069392,-4292122.79445583,3858116.93287533,37.4610068455506,-122.141587712874,-21.1408606907353,-6.71674590369912e-08,1.79705793720012,1.010670918211
427,1273529889,-2696792.30864822,-4292110.16499543,3858120.28317215,37.4610735270044,-122.141715800305,-25.2908863350749,-1.31337137269595e-08,2.30377052097891,1.15282562246885
428,1273529890,-2696799.39583248,-4292088.55371184,3858131.63531239,37.4612343360016,-122.141913588868,-29.918481358327,-6.35466467609848e-08,1.79692220400867,1.01069535038591
429,1273529891,-2696811.50729867,-4292079.03640461,3858143.0553801,37.4613248626371,-122.14208673725,-24.2544983066618,-6.57765620148164e-08,1.79685171413578,1.01070662153943
430,1273529892,-2696821.54068026,-4292062.24884602,3858148.93342449,37.461415547464,-122.142283717028,-27.7252032635733,-1.35825957984168e-08,1.7967816507194,1.0107180712772
431,1273529893,-2696832.72722898,-4292047.62603185,3858162.44737943,37.4615474362906,-122.142478716237,-24.6095553673804,-5.25935607556634e-08,1.79671163571685,1.01072992798084
432,1273529894,-2696842.58298597,-4292033.97901449,3858172.54490772,37.4616542428808,-122.142655111187,-23.4779697433114,-3.98529047092217e-08,1.79664118769301,1.01074140321987
433,1273529895,-2696847.52200529,-4292015.42102796,3858180.50616573,37.461782894636,-122.142813982794,-29.0226749898866,-6.99744575105656e-08,2.92721065805105,1.19543665516036
434,1273529896,-2696858.59484753,-4291999.40549085,3858191.50563099,37.4619035932471,-122.143016270872,-28.4202624158934,-9.22016896776e-08,2.30257380630127,1.15242812134726
435,1273529897,-2696873.54537118,-4291986.02724276,3858203.34844613,37.4620067790135,-122.143239811731,-23.8947423854843,-1.76772882235651e-08,1.79643087317786,1.01077670741011
436,1273529898,-2696884.59910731,-4291969.43492669,3858214.6048537,37.4621320465114,-122.143445386677,-23.5316048460081,-5.6263755487138e-08,1.79635984720929,1.01078831193075
437,1273529899,-2696897.65898272,-4291948.20619165,3858221.37586732,37.4622408996125,-122.143698045258,-28.1654246663675,-9.14896350486367e-08,1.79628949925377,1.01080017474083
438,1273529900,-2696903.16655412,-4291932.2528936,3858230.54583198,37.4623644507493,-122.143846698001,-30.9839236084372,-2.79011532503608e-08,2.10053663414841,1.01951071545863
439,1273529901,-2696918.39010183,-4291919.34977734,3858248.7259858,37.4625099573477,-122.144069996487,-22.1688202219084,-4.29981554071971e-08,1.79614774111782,1.0108236502911
440,1273529902,-2696925.8096215,-4291902.46767289,3858254.38073774,37.4626071028577,-122.144242534908,-26.9420751538128,-7.1113559222693e-08,1.79607687438688,1.01083503042617
441,1273529903,-2696935.6453672,-4291882.59541758,3858261.85043989,37.4627240582256,-122.144456181874,-31.6005296846852,-2.83901439984205e-08,1.79600664289844,1.0108469534599
442,1273529904,-2696950.58006728,-4291869.39337359,3858275.5517651,37.4628397609032,-122.144678515098,-25.8322793422267,-5.20360739848237e-08,1.79593546506775,1.01085864630944
443,1273529905,-2696958.82528498,-4291861.27751581,3858283.15112865,37.462907727641,-122.144806236908,-23.1822925219312,-5.96468041980425e-08,1.7958643045327,1.01086964280615
444,1273529906,-2696965.60974589,-4291842.17641044,3858291.43281745,37.4630358082633,-122.144986045234,-28.1170049170032,-5.49135610485231e-09,1.79579374918383,1.01088149586047
445,1273529907,-2696975.75919448,-4291817.18163991,3858301.86551411,37.4631968085553,-122.14523350536,-34.2831018473953,-6.33339153743358e-08,1.79572270705885,1.01089369428048
446,1273529908,-2696986.00024528,-4291806.57622314,3858309.79128768,37.4632728415378,-122.145395302476,-32.2646890571341,-8.52483587585903e-08,1.79565187309778,1.01090506433922
447,1273529909,-2696995.3732148,-4291797.60796502,3858318.81658682,37.4633516721891,-122.145538945394,-28.8437866093591,-1.6341127443348e-08,1.79558055134529,1.01091624804005
448,1273529910,-2697007.59486537,-4291788.35410368,3858326.00195989,37.4634103624026,-122.145711569877,-25.5308512151241,-5.70426798105271e-08,1.79550922741133,1.01092731316335
449,1273529911,-2697018.89449267,-4291774.38688462,3858335.85495404,37.4635126904288,-122.14590371781,-24.1523229591548,-7.730806545332e-08,1.79543813438499,1.01093897198033
450,1273529912,-2697025.70410623,-4291756.27381748,3858347.85405516,37.4636626975848,-122.14607782862,-26.1508591910824,-5.22824954001076e-08,1.79536657229457,1.01095082838918
451,1273529913,-2697033.75048632,-4291748.36570682,3858354.15389331,37.4637209844551,-122.146202400047,-24.2353517888114,-1.01503062791075e-08,1.79529501341855,1.01096178803657
452,1273529914,-2697048.11411368,-4291728.61955657,3858366.42620216,37.4638584948633,-122.14645863077,-23.9747687755153,-5.96338232702759e-08,2.2994549821716,1.15140509416889
453,1273529915,-2697055.56849447,-4291718.8477551,3858376.90699154,37.4639570565201,-122.146588746002,-21.018580948934,-6.668140136792e-08,1.79515124731328,1.0109849762049
454,1273529916,-2697065.48897353,-4291701.17692637,3858383.81579539,37.4640595347356,-122.146789972376,-24.5020442381501,-4.83753546644874e-08,1.79508083723304,1.01099696514499
455,1273529917,-2697076.26735559,-4291679.16331589,3858395.1585906,37.4642113732242,-122.147025530179,-27.8446025811136,-1.62969543296303e-08,2.29892936856586,1.15123535400678
456,1273529918,-2697087.99838741,-4291668.66357818,3858399.57400267,37.4642574629926,-122.147200954956,-27.2606182135642,-6.48186385225474e-08,2.29875446245005,1.15117789341024
457,1273529919,-2697096.29043157,-4291653.62326752,3858411.0477509,37.4643851297264,-122.147370776745,-26.887111492455,-8.3448737075468e-08,2.29857888087647,1.15112163810169
458,1273529920,-2697104.90105949,-4291645.36750766,3858427.569276,37.4645164844539,-122.147502841181,-18.7491109333932,-2.5411088648936e-08,2.29840289627677,1.15106563272281
459,1273529921,-2697116.41638804,-4291627.10044694,3858433.72017116,37.4646116568197,-122.147722920538,-22.4203611603007,1.51407941668906e-09,1.79472069035247,1.01105470866311
460,1273529922,-2697124.97768622,-4291607.64624605,3858441.04858892,37.4647293735705,-122.14792186931,-27.4207046953961,-6.00440875648476e-08,2.29805150345586,1.15095227363573
461,1273529923,-2697133.3760759,-4291596.65702338,3858453.1887784,37.4648426968327,-122.148068344622,-23.8741880813614,-6.8928015541221e-08,2.2978749471223,1.15089587475199
462,1273529924,-2697145.28501344,-4291580.39069558,3858463.18648955,37.4649549472955,-122.148280159104,-23.6945128813386,-4.08025918938105e-08,1.79450440446224,1.0110896142946
463,1273529925,-2697154.33736737,-4291558.31654665,3858470.72703687,37.4650849058034,-122.148499568542,-30.1188777526841,-1.59626165070506e-08,2.297522352148,1.15078303214045
464,1273529926,-2697167.84749656,-4291548.28089921,3858482.30217203,37.4651748545261,-122.148689231669,-24.1161018339917,-5.21147217981904e-08,1.79436133991555,1.01111344644363
465,1273529927,-2697176.75291961,-4291533.77764664,3858493.50986199,37.46529633527,-122.148861697876,-23.2839190363884,-7.81568069879767e-08,2.29716827579856,1.15066991845626
466,1273529928,-2697184.05667628,-4291516.34648407,3858497.5946321,37.4653851334742,-122.149036447189,-29.4284980269149,-6.76764287059111e-08,1.79421726772831,1.01113670727621
467,1273529929,-2697194.72096087,-4291503.07410618,3858508.46809511,37.4654933822537,-122.149218344026,-27.2294601760805,-5.39871531547208e-08,1.79414425292968,1.01114813338761
468,1273529930,-2697203.53968132,-4291492.19652471,3858519.76980101,37.4655989631011,-122.14936817332,-23.9400248583406,-2.04542286152143e-09,2.29663688119625,1.15050046712482
469,1273529931,-2697215.31912752,-4291473.91145942,3858527.96640133,37.4657080758249,-122.149590895511,-26.2667437354103,-6.53049829548995e-08,2.29645943358995,1.1504438466067
470,1273529932,-2697221.70963712,-4291459.31674458,3858539.16530232,37.4658372515281,-122.149739845454,-26.5632617678493,-9.16762612702075e-08,2.29628158842113,1.15038789480909
471,1273529933,-2697229.50453913,-4291448.3238788,3858545.81843289,37.4659131082157,-122.149880570862,-26.6112362984568,-6.12847047324117e-08,2.29610394323061,1.15033125777448
472,1273529934,-2697244.23667661,-4291438.32209556,3858559.59484846,37.4660150751117,-122.15008172787,-18.7300849370658,-2.75371407571162e-08,2.295924756317,1.15027440644932
473,1273529935,-2697252.88844024,-4291422.82325656,3858564.38709545,37.466096033435,-122.150257759005,-22.5760469399393,-2.34409281421825e-08,2.29574739089509,1.15021788613045
474,1273529936,-2697261.83063879,-4291403.76970551,3858574.68378459,37.4662320044623,-122.150457953047,-25.3397363638505,1.33599966946336e-08,2.29556879737401,1.15016178856819
475,1273529937,-2697271.60815903,-4291385.95394578,3858584.67945181,37.4663576424162,-122.150658696671,-27.1018441012129,-4.74803095609418e-08,1.79356279642385,1.01124095934368
476,1273529938,-2697285.25584383,-4291369.71562715,3858596.37359739,37.4664768189047,-122.150886991513,-25.1360091306269,-7.46239187801069e-08,1.79348917511997,1.01125258813082
477,1273529939,-2697297.13836614,-4291359.46686797,3858601.17777085,37.4665240764221,-122.151062363616,-24.0818683020771,-5.15045027695959e-08,2.29503242490555,1.14999199385377
478,1273529940,-2697310.98973002,-4291340.7532696,3858616.40786044,37.466679431137,-122.151307498693,-21.5422998908907,-6.15800286144721e-09,2.29485310558243,1.14993611608394
479,1273529941,-2697324.17330301,-4291316.7961157,3858631.91079526,37.466863016174,-122.151577786379,-22.642292290926,-5.65573050588399e-08,2.29467406470304,1.14988068120172
480,1273529942,-2697334.95219979,-4291294.78262338,3858637.71302141,37.4669752216452,-122.151813369312,-29.3526991661638,-1.10083912134812e-07,1.79319786832688,1.01130060810027
481,1273529943,-2697345.74808012,-4291279.60935414,3858652.41676163,37.4671192943381,-122.152007967566,-26.0445061400533,-7.23622406292123e-08,1.79312362719049,1.0113122515592
482,1273529944,-2697363.23049353,-4291263.96088467,3858664.02325334,37.4672239188662,-122.152269418096,-22.1153423115611,-5.00273127038196e-08,1.79305084708562,1.01132429044987
483,1273529945,-2697372.24640234,-4291244.50675872,3858673.39036424,37.4673548830123,-122.15247273484,-25.6817540144548,-4.40439139558892e-08,1.7929775500325,1.01133618768623
484,1273529946,-2697388.07704332,-4291221.9838029,3858686.48821058,37.4675068896611,-122.152759733904,-26.1623322004452,-3.10223159961013e-08,1.79290450293934,1.01134864468333
485,1273529947,-2697398.19956113,-4291198.93021989,3858697.90709752,37.4676660011165,-122.152995297209,-30.4317245669663,-3.04939738494646e-08,1.79283112655714,1.01136088880107
486,1273529948,-2697409.66366542,-4291179.15274246,3858713.18483854,37.4678335925057,-122.153223992612,-29.5854950230569,3.80969903928173e-09,1.79275676317571,1.01137291030321
487,1273529949,-2697426.93985835,-4291164.51846055,3858725.28558136,37.4679376438036,-122.153477371799,-24.7607468403876,-5.62274765399824e-08,1.79268379431836,1.01138497637926
488,1273529950,-2697436.58710815,-4291150.01447935,3858734.60439593,37.4680434487636,-122.153656955454,-24.7630851240829,-9.18442128562124e-08,1.79261022357181,1.01139658300852
489,1273529951,-2697451.09141413,-4291129.02947478,3858747.82081482,37.4681930327263,-122.153922013656,-24.6977212028578,-7.23687765943191e-08,1.7925362749876,1.01140875987304
490,1273529952,-2697463.1842666,-4291110.3641334,3858763.95742314,37.4683597692485,-122.154150039044,-22.3157053692266,-5.84469102649489e-08,1.79246249535791,1.0114210422248
491,1273529953,-2697471.96600792,-4291090.17008505,3858771.02320899,37.4684783900407,-122.154355573612,-27.877417656593,-6.30875895164081e-08,1.79238877312111,1.01143287381924
492,1273529954,-2697486.0179315,-4291073.75686623,3858785.37699852,37.4686162108452,-122.15458880061,-24.238898047246,-4.77607280174968e-08,1.79231461946089,1.01144482794908
493,1273529955,-2697499.61973779,-4291047.62806476,3858794.5389071,37.4687632999382,-122.154876171816,-30.4771057581529,-5.16415016417957e-08,2.23639648858636,1.306605107339
494,1273529956,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
495,1273529957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
496,1273529958,-2697538.66520464,-4291005.41588023,3858823.66385161,37.4690535582772,-122.15550381282,-24.630380586721,-8.19113842925655e-08,2.29160148302528,1.14892804281105
497,1273529959,-2697540.58619711,-4290973.65913147,3858843.97872291,37.4693405938241,-122.155713259258,-32.7991396235302,-1.03995191368006e-07,2.29141934045164,1.14887465408091
498,1273529960,-2697557.86500187,-4290962.90037672,3858854.36085476,37.4694143569562,-122.155943353141,-26.4136255560443,-7.74759640028222e-08,1.7918699935249,1.01151679686904
499,1273529961,-2697571.62568779,-4290940.74179673,3858869.26943227,37.4695836518603,-122.156208364968,-26.4203890208155,-6.52187156915524e-08,1.79179625111013,1.01152942326324
500,1273529962,-2697583.4350323,-4290921.16581619,3858878.60189304,37.4697067789648,-122.156439164552,-28.9081744877622,-6.41189983718157e-08,1.79172184838707,1.01154132427768
501,1273529963,-2697593.01899058,-4290902.88203367,3858887.88713017,37.4698300638506,-122.156640892715,-31.4963899366558,-6.17937360360796e-08,1.79164738803726,1.01155315090235
502,1273529964,-2697608.30740361,-4290892.45210331,3858901.26296457,37.4699295137281,-122.156849960958,-23.9091862868518,-2.63627552046014e-08,1.79157276631597,1.01156482513074
503,1273529965,-2697621.71492991,-4290872.4173583,3858916.41837373,37.4700917464489,-122.157098818152,-22.4874732997268,-1.33981511141393e-08,1.79149794672067,1.01157703947172
504,1273529966,-2697628.52933659,-4290846.35930781,3858924.3229243,37.4702493126626,-122.157320819162,-32.3089359905571,-2.84714334946722e-08,1.7914237650095,1.01158933400218
505,1273529967,-2697645.66344823,-4290820.1392885,3858937.02394637,37.4704118232904,-122.157642559071,-34.9618299454451,-3.81641383276151e-08,1.79134906954049,1.01160187136387
506,1273529968,-2697659.85460444,-4290807.7400241,3858949.97445182,37.4705205689636,-122.157852977414,-29.4197316234931,8.28115998266082e-09,2.28977157655242,1.14837218368629
507,1273529969,-2697673.69380942,-4290793.87718589,3858962.76152776,37.4706359638031,-122.158068833972,-25.1090356558561,-4.72771785084485e-08,1.79119953046907,1.01162551986648
508,1273529970,-2697688.46067517,-4290777.64120999,3858978.33833227,37.4707796133946,-122.158307847982,-20.3037427309901,-8.05647902883445e-08,1.79112470198269,1.01163768460453
509,1273529971,-2697701.10480936,-4290754.68934529,3858992.9118118,37.4709534452912,-122.158566957265,-21.5178297935054,-7.21376328267166e-08,1.79104926353102,1.01164994287724
510,1273529972,-2697716.07769426,-4290728.64505883,3859005.44447685,37.4711202387015,-122.158866961998,-25.0673487856984,-8.45058087625517e-08,1.79097432829767,1.01166243884592
511,1273529973,-2697723.98162068,-4290712.77591472,3859012.28282529,37.4712197189504,-122.159038091242,-28.2305656699464,-8.38598297466087e-08,2.28885125483004,1.14809444733903
512,1273529974,-2697739.77628045,-4290685.52777422,3859028.96177796,37.471419350223,-122.159353207099,-29.7190674245358,-8.07964611215639e-08,1.79082492346549,1.01168708568184
513,1273529975,-2697758.85381684,-4290667.18892,3859041.75523896,37.4715402743038,-122.159646132928,-26.1983368499205,-6.1917837984489e-08,2.28848027128809,1.14798314661209
514,1273529976,-2697767.11653209,-4290649.58267898,3859053.06732009,37.4716787591105,-122.159831150932,-27.6551825040951,-5.4406770406972e-08,1.79067410879774,1.01171099240141
515,1273529977,-2697778.26103283,-4290630.08443329,3859065.49691924,37.4718256064602,-122.1600551339,-28.4858695073053,-4.71161805708339e-08,1.79059958276989,1.01172333850297
516,1273529978,-2697795.52129109,-4290610.6123219,3859080.36398459,37.4719719179114,-122.160337489587,-25.2323881331831,-2.95407595646783e-08,1.79052407788432,1.01173563996762
517,1273529979,-2697806.6251775,-4290589.60320482,3859094.12228603,37.4721353953235,-122.16057017735,-26.2867722762749,-2.60501282309557e-08,2.28773997805162,1.14776208294198
518,1273529980,-2697822.50821478,-4290569.11015788,3859110.45488667,37.4723009412856,-122.160845498108,-23.409176572226,-1.29384125023032e-08,1.79037300063964,1.01176027324091
519,1273529981,-2697835.72869743,-4290552.23033782,3859122.91539924,37.47242979962,-122.161073595815,-21.5843555768952,-2.67891558004961e-09,1.79029723601501,1.01177218385139
520,1273529982,-2697849.20351818,-4290531.26355237,3859132.8452756,37.4725587845257,-122.161328722095,-23.9374602846801,-2.54658425133819e-09,2.28718292055183,1.14759582055454
521,1273529983,-2697864.7866553,-4290508.0704618,3859147.98083584,37.4727291731638,-122.161617423591,-23.7284769695252,1.79618081152933e-10,1.79014680463455,1.0117970536775
522,1273529984,-2697876.2371541,-4290480.97471937,3859157.88292407,37.4728923064548,-122.161890061627,-31.0712211253121,-2.03602178694853e-08,1.79007159288892,1.01180960546217
523,1273529985,-2697893.06063662,-4290466.50620801,3859175.20085079,37.4730341940767,-122.162138133331,-23.1485745050013,2.39310020772143e-08,1.78999502925484,1.01182149962334
524,1273529986,-2697905.35100345,-4290447.36172905,3859186.10364118,37.4731651339133,-122.162370962174,-24.1853661844507,-4.38255648099695e-08,1.78991969626757,1.01183367625674
525,1273529987,-2697918.16576142,-4290421.51968262,3859197.75921145,37.4733310060146,-122.162649115813,-29.0422647278756,-9.9209742101403e-08,1.78984406332173,1.0118462159557
526,1273529988,-2697929.16140947,-4290397.45526256,3859214.30224182,37.4735288860413,-122.162899164246,-30.4997542304918,-9.04479045573087e-08,1.78976808368375,1.01185880565056
527,1273529989,-2697945.29483299,-4290377.22805237,3859226.98120574,37.4736663355247,-122.163175290795,-29.5594057301059,-9.02542539726516e-08,1.78969251858569,1.01187118488506
528,1273529990,-2697961.48287482,-4290358.26589912,3859240.77648745,37.4738057369427,-122.163444327743,-27.0667760055512,-7.64978460721285e-08,2.28568947949007,1.14715425138194
529,1273529991,-2697977.6762315,-4290337.0060755,3859254.61819297,37.473956116401,-122.16372724407,-26.0871786344796,-7.58671867590116e-08,2.28550175588169,1.14709886207778
530,1273529992,-2697995.74648583,-4290315.17559524,3859268.72546549,37.4741055650777,-122.164031557843,-24.5362918684259,-7.28912971662684e-08,1.78946390060141,1.01190807979807
531,1273529993,-2698004.47456785,-4290288.00688119,3859278.09475687,37.4742731677938,-122.164278594335,-33.4011585637927,-9.96853976488684e-08,1.78938857144211,1.01192073897265
532,1273529994,-2698016.97776739,-4290269.31505172,3859295.97089863,37.4744512463553,-122.16451074411,-29.8003685884178,-8.57512132103649e-08,1.78931163608334,1.01193293302501
533,1273529995,-2698031.63739236,-4290253.99267397,3859312.86515167,37.4746003740655,-122.164743253248,-23.6221149610355,-6.68847875590106e-08,1.83655949100026,1.07846399338391
534,1273529996,-2698049.06499956,-4290232.90944713,3859322.16457093,37.4747138485027,-122.165036923831,-24.7653133487329,-7.25916690976153e-08,1.83648769285739,1.07844690009651
