Epoch index,GPS Time[s],ECEF X[m],ECEF Y[m],ECEF Z[m],Lat[deg],Lon[deg],Alt[m],Clock Bias[s],PDOP,HDOP
599,1303161175,-2682981.21718582,-4310753.92778607,3847028.03995702,37.3352436611353,-121.897827384268,-21.7029780354351,-7.14540236772128e-08,4.09356206816586,1.86930419286988
600,1303161176,-2682976.87978907,-4310739.46979958,3847015.21698276,37.3352313959683,-121.897872039292,-41.0617496063933,-1.02334367355136e-07,4.09358248615128,1.8696904670565
601,1303161177,-2682971.10389383,-4310741.20267035,3847011.21009686,37.33521132858,-121.897806372109,-44.7487515453249,-8.48551080560587e-08,4.09359817661195,1.87007453505937
602,1303161178,-2682975.251041,-4310737.54239644,3847013.12311028,37.3352300401647,-121.897867927973,-44.3169945618138,-1.69660206083919e-07,4.09361589961325,1.87045909391355
603,1303161179,-2682974.58145671,-4310729.57535639,3847008.32932381,37.3352345923689,-121.897909018272,-52.8836535448208,-1.7390474241534e-07,4.09363044934942,1.87084297588187
604,1303161180,-2682968.79209627,-4310727.38782124,3847000.85260479,37.3352078936817,-121.897866598204,-61.3270971998572,-1.70150220622812e-07,4.09364889304577,1.87122874231537
605,1303161181,-2682963.61818379,-4310719.05066123,3846987.76880569,37.3351677781737,-121.897866742693,-77.0637357886881,-1.87031816595782e-07,4.09366907418162,1.87161614385118
606,1303161182,-2682978.96781093,-4310714.83612574,3847002.50897309,37.3352486097177,-121.898038926791,-64.5201560771093,-1.5418251073795e-07,4.09368626315457,1.87199946405199
607,1303161183,-2682982.58901846,-4310724.94979791,3847016.07938474,37.3352884526853,-121.898013313783,-47.9415393797681,-1.9339306498753e-07,4.0937010525899,1.87238176148733
608,1303161184,-2682983.22645786,-4310728.64614576,3847017.52743663,37.3352798373218,-121.897997380314,-44.3003614852205,-1.57907017173258e-07,4.09371525848112,1.87276603258473
609,1303161185,-2682990.91342891,-4310737.33942633,3847029.4446495,37.3353026860459,-121.898019187828,-27.975000130944,-1.00516734732893e-07,4.0937301009919,1.87314976977092
610,1303161186,-2682984.31242964,-4310732.63869433,3847018.56787336,37.3352656324082,-121.89798397776,-40.5180022744462,-1.09739498097165e-07,4.09374974812813,1.87353694020489
611,1303161187,-2682992.90082457,-4310749.47895861,3847038.66086635,37.3353066536636,-121.897965843133,-13.3560102237388,-1.98166241450473e-08,4.09376112887536,1.87391855251251
612,1303161188,-2682997.84582953,-4310751.32678866,3847048.61265968,37.3353550977777,-121.898002199299,-3.99553284794092,-7.91596403887464e-08,4.0937769942151,1.8743018751331
613,1303161189,-2682990.81691349,-4310748.18121834,3847039.48839349,37.3353246202069,-121.897953616825,-14.6056777210906,-8.09839128106637e-08,4.09379628361815,1.87468876586438
614,1303161190,-2683003.94126219,-4310752.1770295,3847053.94327813,37.3353717415235,-121.898055525046,2.37223706208169,-2.69883412618148e-08,4.09381141376525,1.87507284550044
615,1303161191,-2682998.68381956,-4310745.41274022,3847042.59750258,37.3353370222866,-121.898045491098,-11.2836968302727,-3.71650938066102e-08,4.09383014942156,1.87546029934733
616,1303161192,-2682997.43181609,-4310745.53298926,3847039.98491684,37.3353213627535,-121.898032779629,-13.313017046079,-2.11768367918786e-08,4.09383073866272,1.87584061414799
617,1303161193,-2682978.73448388,-4310737.94841723,3847016.37327638,37.3352413826321,-121.897898879291,-40.6082420609891,-1.59188585006026e-07,4.09385426303223,1.876230380862
618,1303161194,-2682983.19907367,-4310746.21431933,3847028.76415573,37.3352789123382,-121.897892364147,-25.637952295132,-9.98479544431995e-08,4.09387082623674,1.87661454116286
619,1303161195,-2682984.87858809,-4310753.16251534,3847033.61832471,37.3352766032855,-121.897867024421,-17.2981176041067,-5.48770962096161e-08,4.09388900848332,1.87700079891312
620,1303161196,-2682986.3137522,-4310751.65424961,3847035.88958012,37.335295728179,-121.897889766925,-16.335815295577,-3.62664609735337e-08,4.09390598514235,1.87738616448123
621,1303161197,-2682989.99386453,-4310752.5669722,3847039.64447829,37.3353077678449,-121.897919580962,-11.896283111535,-3.61878862347889e-09,4.09392032812037,1.87777127908924
622,1303161198,-2682986.99739904,-4310758.40458236,3847038.40755822,37.3352804759177,-121.897856066395,-9.96479369327426,-7.34709149927837e-08,4.09393944298951,1.87815872168623
623,1303161199,-2682989.00083712,-4310761.7951601,3847040.90744869,37.3352768703203,-121.897855042895,-5.31819528900087,-3.96136078169862e-08,4.09395549918245,1.87854486886513
624,1303161200,-2682985.75080287,-4310753.75166407,3847033.52602917,37.3352706902535,-121.897871867538,-16.5899487119168,-4.90748433913769e-08,4.09397443613806,1.87893216233195
625,1303161201,-2682988.74094405,-4310756.26500048,3847039.13825275,37.3352906024961,-121.897885527561,-10.2334054671228,-1.44606575036596e-08,4.0939912286306,1.87931786185226
626,1303161202,-2682993.70998979,-4310771.16274707,3847052.11116038,37.3353000774705,-121.897844301866,9.77852917648852,5.88055574527147e-08,4.09400919498105,1.8797041335048
627,1303161203,-2682988.87372824,-4310770.28892447,3847045.04424675,37.3352674681331,-121.897803179799,2.87085452862084,-3.49906515837222e-08,4.09402862857755,1.88009247143697
628,1303161204,-2682994.96719185,-4310776.06097185,3847057.08201697,37.335309334321,-121.89782713974,16.6279064649716,1.67238097148571e-08,4.0940452645616,1.88047770359149
629,1303161205,-2682984.87472225,-4310766.01212719,3847044.49545612,37.3352949253093,-121.897790369499,-2.02908147033304,-7.08641715579687e-09,4.09406523517564,1.88086548173973
630,1303161206,-2682984.67175602,-4310768.76714897,3847048.13954331,37.3353088364162,-121.89777199782,1.95543780364096,2.01516837888843e-08,4.09408327918726,1.88125191222204
631,1303161207,-2682991.20979891,-4310775.56125885,3847059.85747324,37.3353423857266,-121.897794122797,16.3952251346782,-2.55167932575626e-08,4.09409913879323,1.88163741073483
632,1303161208,-2682993.13771446,-4310787.24622678,3847063.26269567,37.3353070034185,-121.89774291951,27.158149602823,2.97604515979654e-08,4.09412165969627,1.88202753204486
633,1303161209,-2683011.13969172,-4310797.23315602,3847067.14644909,37.3352365136508,-121.897855833118,43.8183454228565,1.151311307897e-07,4.09414236997638,1.88242045937637
634,1303161210,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
635,1303161211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
636,1303161212,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
637,1303161213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
638,1303161214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
639,1303161215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
640,1303161216,-2682915.47105253,-4310808.4620652,3847060.3589081,37.3354120314647,-121.896872352949,7.0884929029271,3.50889878565143e-08,4.09425941127075,1.88511290709946
641,1303161217,-2682913.9757723,-4310806.28625106,3847053.63483201,37.3353782716478,-121.896871000975,0.913513885810971,-5.94583620654149e-08,4.09427829421512,1.88550266374411
642,1303161218,-2682908.78968332,-4310810.88694405,3847049.53568188,37.3353425348644,-121.896793884968,-0.645682060159743,-3.92754391150683e-08,4.09429695951804,1.88589174308131
643,1303161219,-2682911.19516067,-4310808.89410841,3847052.45865015,37.3353657752489,-121.896828812482,0.792390301823616,-2.15902633867508e-08,4.09431602726539,1.88627977455615
644,1303161220,-2682905.52738728,-4310808.34580102,3847047.21515913,37.3353471194961,-121.89677778262,-5.13897115830332,-1.40655631658497e-08,4.09433649763327,1.88666915582978
645,1303161221,-2682901.16142032,-4310811.62344927,3847046.08572712,37.3353364281154,-121.896716412263,-5.44564349856228,5.0405519474574e-09,4.09435436935867,1.88705730491624
646,1303161222,-2682899.14573636,-4310816.87279838,3847048.6263508,37.335336095535,-121.89666580224,-1.20811482425779,-6.45445742016389e-08,4.09437200670266,1.88744518496912
647,1303161223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
648,1303161224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
649,1303161225,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
650,1303161226,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
651,1303161227,-2682891.096182,-4310859.09308594,3847021.28918399,37.3349676138013,-121.896336949909,7.33132153842598,-4.60873792929288e-08,4.09447506684089,1.88940595195552
652,1303161228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
653,1303161229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
654,1303161230,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
655,1303161231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
656,1303161232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
657,1303161233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
658,1303161234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
659,1303161235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
660,1303161236,-2682931.55177959,-4310993.57893742,3847008.65331825,37.3341363574964,-121.895922683786,107.449281447567,3.10754615582891e-07,4.09462516765304,1.89293796339297
661,1303161237,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
662,1303161238,-2682907.89492974,-4310980.83718942,3846977.04247022,37.3340373088313,-121.895772016173,69.7383935367689,1.57928677229727e-07,4.0946819711301,1.893727161749
663,1303161239,-2682925.36873474,-4310992.73105155,3846990.54533908,37.3340284154557,-121.895868504758,93.2974977726117,2.33692071701382e-07,2.75711240969664,1.51060190971571
664,1303161240,-2682928.65266923,-4310981.1433956,3846972.88730691,37.3339461877081,-121.895969052596,76.1459006238729,1.92539141570101e-07,2.7570722634239,1.51079595054947
665,1303161241,-2682942.65387144,-4310980.85295032,3846971.49557762,37.333897139833,-121.896104917287,80.9880235409364,2.17603942872304e-07,2.75704166749738,1.51099442076058
666,1303161242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
667,1303161243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
668,1303161244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
669,1303161245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
670,1303161246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
671,1303161247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
672,1303161248,-2682916.04810692,-4310990.20547812,3846988.72485301,37.3340540008106,-121.895794269783,86.5727573772892,2.13664647236236e-07,2.756793391129,1.51234333115314
673,1303161249,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
674,1303161250,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
675,1303161251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
676,1303161252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
677,1303161253,-2682876.34570144,-4310980.76146171,3846949.52729626,37.3339316263854,-121.895470219964,39.7460473831743,9.00022811533932e-08,2.75662567931626,1.51331074453119
678,1303161254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
679,1303161255,-2682847.56991202,-4310971.04940523,3846933.84318321,37.3339474012948,-121.895252444814,11.5888924552128,5.14480272684231e-08,2.75655991851121,1.51369608683723
680,1303161256,-2682834.43750035,-4310969.68109601,3846931.95304586,37.3339781239359,-121.895134790294,4.00181707926095,-4.6737232127957e-08,2.75652693647885,1.51388833351171
681,1303161257,-2682825.89438885,-4310974.58369661,3846938.14567514,37.3340244099824,-121.895023714781,7.47792424354702,-1.70146735065192e-08,2.75649478161093,1.51408095333744
682,1303161258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
683,1303161259,-2682783.48437484,-4310993.83457246,3846906.64829483,37.3338318881272,-121.894502636966,-16.4450598172843,3.54847630534697e-09,4.09512250960251,1.90194669402696
684,1303161260,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
685,1303161261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
686,1303161262,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
687,1303161263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
688,1303161264,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
689,1303161265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
690,1303161266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
691,1303161267,-2682774.84879894,-4310984.72645103,3846888.26075497,37.3337673431272,-121.89447420724,-37.3727999925613,-8.58827831262271e-08,4.09528309402155,1.90508677548048
692,1303161268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
693,1303161269,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
694,1303161270,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
695,1303161271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
696,1303161272,-2682767.05169595,-4310992.09927647,3846890.98535406,37.333775168809,-121.89435555091,-34.0188534669578,-6.78421515729594e-08,4.0954210692989,1.90706620239504
697,1303161273,-2682768.90597202,-4310997.5309352,3846894.72631419,37.3337714168941,-121.894340932229,-27.3043702496216,-2.41947125107935e-08,4.09544792754647,1.90746205329168
698,1303161274,-2682771.01598682,-4311000.84773914,3846896.88366227,37.3337653928556,-121.894341372359,-22.8705236073583,7.98833971691385e-09,4.0954680006662,1.90785568602316
699,1303161275,-2682772.37027068,-4311004.57088397,3846898.10630909,37.3337529690931,-121.894332149688,-19.046708301641,-5.93392863793491e-08,4.09548967934986,1.90825015220633
700,1303161276,-2682776.71255458,-4311009.26624266,3846906.16174794,37.3337763600401,-121.894345756965,-9.16751471348107,-1.6705930716805e-08,4.09550776401607,1.90864216935784
701,1303161277,-2682772.31006471,-4311010.48037421,3846899.64694538,37.3337367640089,-121.894296340755,-14.1483341250569,-4.79737643347103e-09,4.09552909257387,1.90903727287334
702,1303161278,-2682766.93180343,-4311009.19168505,3846890.65026105,37.3336938157421,-121.894252497914,-22.7338129784912,-2.53345544057745e-09,4.09555300461381,1.90943355329929
703,1303161279,-2682769.07788691,-4311014.89872146,3846898.818465,37.3337196618104,-121.894239033235,-13.0259083993733,4.27181993946956e-08,4.09557349456783,1.90982624506951
704,1303161280,-2682771.50065849,-4310998.01044594,3846897.01961129,37.3337781308497,-121.894362931583,-24.4998428421095,-8.07504994320255e-08,4.09559499504207,1.91021928830275
705,1303161281,-2682773.95624127,-4310994.6794663,3846899.9079794,37.3338071880356,-121.894406316326,-23.9652227303013,-5.78648847012875e-08,4.09561716372401,1.91061318761442
706,1303161282,-2682778.20981784,-4311000.83268712,3846914.618552,37.333871750481,-121.894410381935,-9.10306985862553,-4.92929865668759e-09,4.09563603358781,1.91100413940825
707,1303161283,-2682776.35189545,-4311000.86388496,3846922.76551649,37.3339353366544,-121.89439239629,-4.92172824032605,2.3948704980166e-08,4.09565393603646,1.91139443695299
708,1303161284,-2682770.25192921,-4310996.75517074,3846919.80330572,37.3339507881185,-121.894358452156,-12.0544741442427,2.36504787730695e-08,4.09567618619906,1.91178815078905
709,1303161285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
710,1303161286,-2682771.51824403,-4311004.90748007,3846952.47248006,37.3341433593288,-121.89432198015,13.7934671435505,1.81015607899852e-08,2.75556319141028,1.51971413742248
711,1303161287,-2682770.72516773,-4310999.28785927,3846962.86564756,37.3342461794298,-121.894347886152,15.9697362333536,3.29986259097077e-08,2.75553260262154,1.51990847461444
712,1303161288,-2682759.70115237,-4310995.13886253,3846970.27085008,37.3343503085862,-121.894267007544,13.0286859571934,4.73980091264371e-08,2.75550307767878,1.52010151107465
713,1303161289,-2682744.96820869,-4310998.41744141,3846978.94740351,37.3344397942893,-121.894106312462,14.314704763703,8.17434750506766e-08,2.75547175648173,1.52029267457792
714,1303161290,-2682730.94545384,-4311003.50823972,3846986.14057312,37.3345081943976,-121.893941616704,16.2228657994419,1.69861464844579e-08,2.75543842615277,1.52048311685514
715,1303161291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
716,1303161292,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
717,1303161293,-2682720.35894689,-4310985.86345308,3846988.78726226,37.3346395830547,-121.89394538968,1.46923441253603,-1.2399609714185e-08,2.75535108405692,1.52106851232631
718,1303161294,-2682705.27013065,-4310998.85146224,3846991.91738766,37.3346453134702,-121.893723397074,5.79665876831859,3.46322888791384e-08,2.75531603693298,1.52125795339091
719,1303161295,-2682699.80014461,-4311003.39466235,3847002.69492931,37.3347172397338,-121.893643905474,13.101998521015,-2.66610127020357e-08,2.75528457141268,1.52145052064792
720,1303161296,-2682688.7597504,-4311003.93433616,3847000.43862792,37.3347304464024,-121.89353491478,7.45998770091683,-1.97638791957474e-08,2.7552541108012,1.52164356700012
721,1303161297,-2682677.86934177,-4311007.95660925,3846999.41880107,37.3347359206444,-121.893406598008,4.98188493959606,-2.38799542518011e-09,4.09596139769014,1.91688179212234
722,1303161298,-2682666.14457963,-4310999.66874757,3846989.79746451,37.3347392943774,-121.893343678772,-11.3734807986766,-2.02090535359283e-08,4.09598694095753,1.91727784123136
723,1303161299,-2682661.55070137,-4310999.81325135,3846992.14925577,37.3347687356065,-121.893298805012,-11.7794601703063,-1.00477974054082e-07,4.09601049170078,1.91767248639064
724,1303161300,-2682649.23426392,-4310983.15004102,3846973.87263381,37.334750667474,-121.893280149465,-39.2865103762597,-1.44959555505965e-07,4.0960408080798,1.91807172773045
725,1303161301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
726,1303161302,-2682642.12794742,-4310981.98849558,3846994.38985339,37.3349235624813,-121.893218991099,-30.6127702621743,-5.78050664806555e-08,4.09608519102472,1.91885596223994
727,1303161303,-2682639.8867063,-4310981.61807105,3847020.41391941,37.3351181922284,-121.893199726882,-16.0214070947841,3.09157118843752e-08,4.09610399249072,1.91924249549064
728,1303161304,-2682636.26719454,-4310986.57395048,3847043.45261051,37.3352707008628,-121.893135503112,-0.223904724232852,1.44085693086574e-08,4.09612250961467,1.9196302593607
729,1303161305,-2682635.74397599,-4311001.50353295,3847062.07290926,37.3353363416504,-121.893041482362,20.9275948368013,9.11853332165739e-08,4.09614040277761,1.92002126249183
730,1303161306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
731,1303161307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
732,1303161308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
733,1303161309,-2682621.10550722,-4311030.6091627,3847069.40285126,37.3352960781275,-121.892727713861,38.8720780964941,7.65044372030245e-08,4.09623493101644,1.92160795433061
734,1303161310,-2682604.84768015,-4311002.27677398,3847005.18354734,37.3350143929203,-121.892740863845,-26.0313443336636,-9.97006471455373e-08,4.09627260667069,1.92202210881631
735,1303161311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
736,1303161312,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
737,1303161313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
738,1303161314,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
739,1303161315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
740,1303161316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
741,1303161317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
742,1303161318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
743,1303161319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
744,1303161320,-2682542.4929194,-4311039.98538,3847071.61178132,37.3354953597369,-121.89191864729,13.5185631234199,-4.14036106535926e-09,2.7545431463226,1.52629303086806
745,1303161321,-2682530.51083613,-4311034.52645842,3847069.54337526,37.3355404618993,-121.891836393061,3.54568545240909,-1.28846971557797e-08,2.75451624803386,1.526487218686
746,1303161322,-2682512.49859722,-4311037.73089395,3847067.39706695,37.3355622198522,-121.891644716258,-3.15904291160405,-1.13062187330154e-08,2.75449108861117,1.52668068749678
747,1303161323,-2682495.33208965,-4311042.79777764,3847072.96058672,37.3356281284626,-121.891450038627,-3.57529496774077,1.32514265101195e-08,2.75446066055599,1.52687133905196
748,1303161324,-2682484.81951901,-4311043.9475795,3847075.97895944,37.3356747674382,-121.891342463716,-5.384386472404,-7.48717647847637e-08,2.75443182617413,1.52706429384334
749,1303161325,-2682470.04591614,-4311042.55709282,3847078.05541414,37.335738746303,-121.891209207957,-11.2694805916399,-6.91402821611805e-08,2.75440382917119,1.52725694924165
750,1303161326,-2682458.28222514,-4311046.62381588,3847084.6200169,37.3358008687189,-121.891072256119,-9.4841814795509,-4.69540532134735e-08,2.7543744584382,1.52744902982211
751,1303161327,-2682448.04747894,-4311050.82343261,3847093.62733774,37.3358754600551,-121.890949160716,-5.48542774096131,-1.45601509190828e-08,2.7543455858256,1.52764140491972
752,1303161328,-2682436.96073984,-4311049.36359042,3847099.92059122,37.3359593258733,-121.89085164135,-7.31115173175931,2.59691901787312e-09,2.75431761861654,1.52783441591504
753,1303161329,-2682422.41252879,-4311061.12709287,3847129.29923209,37.3361572152643,-121.890642125887,12.3370066173375,7.23406740252117e-09,2.75428740996078,1.52802347691046
754,1303161330,-2682420.51133353,-4311069.14614164,3847148.03206068,37.3362596988714,-121.89057610489,28.3131934991106,6.75767402211861e-08,2.75425750403093,1.52821603183088
755,1303161331,-2682413.82772241,-4311070.47043819,3847157.86518605,37.3363432939575,-121.890504174083,32.3634987417608,1.02713612413347e-07,2.75422848633662,1.52840899507974
756,1303161332,-2682410.02783123,-4311064.90147006,3847116.86181252,37.336086355287,-121.890500966395,2.13970389217138,1.12844233092709e-09,2.75420196641915,1.52860781195904
757,1303161333,-2682399.7059252,-4311058.45277286,3847123.6794683,37.3361949169268,-121.890440515174,-2.41449840925634,1.67384309383196e-08,2.75417552145372,1.52880165176018
758,1303161334,-2682392.89803396,-4311062.18787906,3847132.05409891,37.3362572367285,-121.890353021285,2.32652811333537,-5.28035970813739e-08,2.75414787672095,1.52899520369208
759,1303161335,-2682382.21825001,-4311084.4022806,3847159.57031602,37.3363821230974,-121.89011826708,29.525459474884,6.9024833854358e-08,2.75411617606464,1.52918402501402
760,1303161336,-2682372.69122244,-4311088.97041953,3847176.19373086,37.3365075208591,-121.889999754965,38.6896127844229,1.35126708260924e-07,2.75408749728589,1.52937588983695
761,1303161337,-2682368.94293847,-4311093.55705528,3847188.47721522,37.336585058575,-121.889936499432,47.6614229362458,1.95363133247621e-07,2.75405914513254,1.5295693390713
762,1303161338,-2682369.75457796,-4311095.94558198,3847180.85035775,37.3365169947484,-121.889930036914,44.9891304206103,2.0127316724588e-07,2.75403182186606,1.52976565542618
763,1303161339,-2682375.63899228,-4311084.33428005,3847173.64892602,37.3365022910325,-121.890055635836,35.2546102833003,7.23539418667829e-08,2.75400808620436,1.52996510850634
764,1303161340,-2682379.59378604,-4311080.92882526,3847171.29727599,37.3364898275005,-121.890113828537,33.1905571222305,7.82893419933684e-08,2.75398310969427,1.53016289482808
765,1303161341,-2682380.13234758,-4311081.20690125,3847164.30521843,37.3364368917062,-121.890117330828,29.3638523826376,8.35557644643628e-08,2.75395576602433,1.53035915421706
766,1303161342,-2682388.27643352,-4311084.75089923,3847182.46321645,37.3365270194158,-121.890174232891,46.189892440103,1.41985762391141e-07,2.75392776966482,1.53055458033404
767,1303161343,-2682386.5821204,-4311087.56995421,3847193.9226479,37.3366009252769,-121.890141193932,54.3313969699666,1.95141305907769e-07,2.75390123980167,1.53074924900502
768,1303161344,-2682389.95988551,-4311084.6251589,3847185.12444305,37.3365418076276,-121.890191111795,48.426144907251,9.25718992698044e-08,2.75387485357394,1.53094669302841
769,1303161345,-2682387.35717895,-4311085.82301494,3847182.66099134,37.336526115646,-121.890159034086,46.6474818224087,1.13818708924089e-07,2.75384818909219,1.53114216607787
770,1303161346,-2682371.68449271,-4311096.88270464,3847180.56540748,37.3365050337455,-121.889942941107,46.2595760887489,1.58549719784895e-07,2.75382130088526,1.53133462025495
771,1303161347,-2682373.02372968,-4311090.11456615,3847177.51804543,37.336510739561,-121.889996120039,40.4048587167636,1.53797465796809e-07,2.7537977793261,1.53153260722935
772,1303161348,-2682363.51524237,-4311097.82414218,3847191.46331251,37.3366023213882,-121.889859058232,50.0732816159725,1.2877520711908e-07,2.75377313477845,1.53172607231865
773,1303161349,-2682362.7841134,-4311107.37209878,3847204.05785049,37.3366503569484,-121.889795134315,63.8503642594442,1.96479994584986e-07,2.75374470588259,1.53191962446786
774,1303161350,-2682360.51646403,-4311102.70418948,3847187.15865661,37.3365574976397,-121.889801234766,49.4973590355366,1.77316803550241e-07,2.75372165203232,1.53211797537746
775,1303161351,-2682363.97734055,-4311093.54474743,3847162.36644243,37.3364123949858,-121.889888996761,29.7313320050016,1.2336526019703e-07,3.04433770975344,1.95180140573191
776,1303161352,-2682367.83650579,-4311095.77626997,3847171.09700681,37.3364534452598,-121.889912668961,38.1538150543347,1.61559155481277e-07,3.04432990782642,1.95185762802272
777,1303161353,-2682367.41045314,-4311087.5721824,3847163.35040982,37.3364372448174,-121.889957494689,27.7381681511179,4.77672294837729e-08,3.044323826525,1.95191475158855
778,1303161354,-2682367.72653851,-4311094.43136647,3847178.28324879,37.3365114847016,-121.889919632841,41.5581247778609,1.16234482039793e-07,2.75362192193157,1.53290648526567
779,1303161355,-2682370.06205369,-4311094.64090081,3847169.97021738,37.3364442159618,-121.889940760588,37.6387683153152,1.14056549917583e-07,2.75359625923487,1.53310367716061
780,1303161356,-2682375.38170883,-4311091.59484923,3847162.88529452,37.3363922356883,-121.890009887553,33.5199265386909,1.08701474275381e-07,2.75357157935186,1.53330194956534
781,1303161357,-2682376.45826133,-4311090.46015406,3847165.36821487,37.3364121801004,-121.890026966501,34.7119837319478,1.31355922340131e-07,2.75354808367581,1.53349900795078
782,1303161358,-2682377.56815026,-4311092.7483765,3847167.98961659,37.3364171385106,-121.890023959455,38.3127771019936,6.26339724593407e-08,2.75352006531742,1.53369400128841
783,1303161359,-2682380.67218468,-4311087.30788157,3847168.53927882,37.3364373581952,-121.890086132557,36.2771856775507,7.3175935679878e-08,2.75349460771657,1.53389097021486
784,1303161360,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
785,1303161361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
786,1303161362,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
787,1303161363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
788,1303161364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
789,1303161365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
790,1303161366,-2682376.92769665,-4311099.16637372,3847190.59791226,37.3365511731991,-121.889979562988,56.0882387561724,1.88605751543145e-07,2.7533204397236,1.53526261400439
791,1303161367,-2682377.08229582,-4311091.44683601,3847187.49353961,37.3365643049406,-121.890027063436,49.0590863619,1.85263509786586e-07,2.75329539214584,1.53545940818063
792,1303161368,-2682383.37776688,-4311083.42629249,3847165.53391425,37.3364260270419,-121.890135194814,32.970516409725,3.60095854543775e-08,2.75327220212809,1.53565968880665
793,1303161369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
794,1303161370,-2682376.88405381,-4311085.92364091,3847167.07446866,37.3364442231391,-121.890058090079,32.8631549756974,8.64078955610371e-08,2.75322342123909,1.53605108148908
